session_id,customer_id,session_date,device,duration_minutes,pages_viewed
10369,1586,2024-01-21 15:17:32,desktop,5.61,4
10370,141,2024-11-05 23:41:22,desktop,6.94,10
10371,2487,2024-08-10 01:13:34,desktop,8.87,1
10372,2496,2023-06-09 20:47:28,tablet,9.25,9
10373,357,2024-12-31 13:07:30,desktop,8.09,10
10374,2057,2024-06-12 02:32:57,desktop,6.62,1
10375,274,2024-10-10 20:35:34,tablet,3.7,10
10376,789,2024-01-31 12:08:14,desktop,4.12,11
10377,1968,2024-08-14 17:57:30,desktop,10.27,6
10378,786,2024-02-21 17:29:37,tablet,8.61,1
10379,1061,2024-02-29 00:47:11,mobile,7.75,6
10380,1748,2024-07-23 18:50:28,desktop,7.6,6
10381,180,2023-10-14 05:05:13,desktop,4.55,3
10382,314,2024-05-12 20:33:12,mobile,0.34,6
10383,2447,2023-08-22 14:06:41,desktop,0.2,1
10384,2002,2023-03-30 23:17:51,mobile,7.11,5
10385,2248,2024-06-06 15:31:24,tablet,0.8,6
10386,577,2024-11-11 08:21:53,tablet,9.97,3
10387,1802,2023-06-13 07:12:00,tablet,2.88,2
10388,706,2023-06-29 12:59:41,mobile,12.78,8
10389,1716,2024-09-06 06:47:56,mobile,3.77,6
10390,1780,2023-05-01 21:46:16,tablet,6.02,3
10391,1021,2024-05-08 01:28:54,desktop,4.07,7
10392,1751,2024-08-16 00:35:47,mobile,7.11,4
10393,2478,2024-02-28 09:43:44,mobile,5.01,1
10394,1820,2024-03-19 21:38:54,tablet,11.45,1
10395,1065,2024-07-18 20:00:07,desktop,5.09,5
10396,1179,2024-06-14 20:15:19,tablet,3.29,2
10397,1199,2024-01-03 03:29:45,mobile,0.2,10
10398,461,2024-02-24 18:55:37,desktop,7.24,1
10399,772,2023-12-06 15:26:51,mobile,14.03,8
10400,109,2023-08-31 08:05:49,desktop,2.3,4
10401,1165,2024-06-03 23:12:49,tablet,4.15,5
10402,2,2023-01-20 19:37:24,tablet,4.33,14
10403,893,2024-02-29 04:11:23,mobile,10.39,4
10404,2272,2023-12-11 08:28:46,desktop,4.83,6
10405,1914,2024-06-02 01:37:32,tablet,8.77,6
10406,1012,2024-01-09 20:27:26,desktop,9.04,7
10407,2479,2024-09-26 09:32:15,mobile,3.2,4
10408,2087,2023-04-26 07:19:27,tablet,10.02,1
10409,944,2024-02-29 10:25:24,tablet,3.66,8
10410,1636,2023-06-05 19:40:18,tablet,1.65,6
10411,1464,2024-05-05 23:58:15,tablet,6.27,3
10412,2443,2024-09-04 23:28:28,mobile,4.02,10
10413,367,2024-07-11 20:02:04,tablet,3.2,4
10414,1732,2023-08-21 19:21:57,desktop,15.88,8
10415,1760,2024-11-22 02:59:05,desktop,2.8,6
10416,1625,2023-09-08 23:36:26,mobile,5.02,5
10417,2113,2024-02-26 15:32:59,desktop,16.3,10
10418,1289,2023-02-06 17:19:19,tablet,5.59,6
10419,2142,2024-04-14 08:20:05,mobile,7.37,3
10420,276,2023-07-19 21:13:28,desktop,1.06,3
10421,2164,2023-06-05 12:41:27,desktop,9.6,8
10422,2494,2024-12-30 06:01:30,tablet,9.08,2
10423,820,2024-02-10 15:27:34,desktop,7.84,4
10424,1884,2024-01-28 07:26:08,tablet,4.37,8
10425,1899,2024-02-17 15:17:03,desktop,12.68,6
10426,1529,2023-02-04 22:40:20,mobile,4.85,6
10427,98,2023-11-10 13:54:36,mobile,16.18,10
10428,2168,2023-01-18 05:00:31,tablet,9.32,3
10429,621,2023-08-20 01:39:57,tablet,3.87,3
10430,2152,2023-11-14 12:59:45,tablet,13.6,4
10431,71,2023-11-17 07:47:11,mobile,0.2,1
10432,693,2024-01-02 12:32:08,mobile,2.19,8
10433,2189,2023-10-16 11:10:18,tablet,8.64,6
10434,366,2023-06-14 02:54:01,tablet,8.12,1
10435,1196,2024-12-07 06:48:34,tablet,5.88,5
10436,191,2023-06-08 13:52:41,mobile,5.47,4
10437,901,2024-05-06 10:53:23,mobile,4.0,7
10438,704,2024-03-09 15:28:38,tablet,1.88,4
10439,305,2023-02-20 07:20:26,desktop,4.98,4
10440,2375,2023-07-16 14:41:04,tablet,5.11,5
10441,2245,2023-02-14 23:18:27,desktop,4.74,9
10442,1557,2023-03-08 15:31:53,tablet,4.45,1
10443,761,2024-02-10 15:31:41,desktop,2.85,3
10444,1974,2023-06-22 03:25:40,desktop,5.83,1
10445,1118,2023-01-13 15:44:51,tablet,3.22,2
10446,2124,2023-10-14 17:31:42,tablet,7.36,4
10447,171,2023-07-20 03:55:58,mobile,7.0,3
10448,2206,2024-03-11 13:56:01,desktop,1.95,2
10449,1108,2024-02-02 19:04:16,desktop,2.24,7
10450,664,2023-11-21 07:26:20,tablet,9.38,8
10451,1731,2023-05-06 04:56:45,mobile,6.06,4
10452,476,2023-04-08 23:51:31,mobile,8.97,4
10453,801,2023-05-05 21:16:34,desktop,14.49,5
10454,63,2023-03-30 14:06:06,mobile,1.39,6
10455,1206,2024-01-01 17:46:04,desktop,13.33,2
10456,1508,2024-03-24 01:10:17,tablet,7.27,6
10457,1376,2024-02-07 09:42:52,desktop,7.72,4
10458,1873,2024-08-20 04:18:08,tablet,12.44,4
10459,120,2023-11-13 03:54:02,desktop,0.2,7
10460,162,2024-10-21 01:31:22,mobile,0.2,2
10461,2087,2024-11-02 03:04:15,desktop,9.73,5
10462,751,2023-09-28 20:15:44,desktop,2.3,7
10463,1665,2024-12-03 09:12:40,desktop,5.17,1
10464,1006,2024-03-07 20:30:56,desktop,2.44,5
10465,120,2024-12-30 01:37:11,mobile,0.24,4
10466,2399,2024-06-21 13:28:05,desktop,5.78,2
10467,880,2023-11-30 03:20:01,tablet,4.52,5
10468,850,2024-02-21 11:59:57,tablet,3.75,4
10469,1073,2024-12-23 14:39:44,tablet,4.83,5
10470,1410,2023-10-20 19:23:09,mobile,7.18,5
10471,1106,2023-05-16 04:14:29,mobile,6.08,4
10472,1542,2023-11-25 22:07:15,tablet,0.2,7
10473,271,2024-11-23 16:00:14,mobile,4.42,11
10474,2148,2023-10-27 10:13:59,desktop,4.67,2
10475,1056,2024-09-13 04:58:08,mobile,1.22,1
10476,365,2024-01-20 06:27:18,mobile,4.09,3
10477,1635,2023-11-27 06:47:09,mobile,4.99,3
10478,1458,2023-07-25 19:38:07,tablet,3.09,2
10479,2045,2024-12-31 14:35:33,tablet,1.82,11
10480,1352,2024-01-07 22:11:01,tablet,6.49,5
10481,236,2024-06-30 22:48:31,tablet,7.9,5
10482,1321,2024-04-25 19:25:29,tablet,7.4,3
10483,2476,2024-02-26 02:38:15,tablet,9.3,1
10484,1016,2023-08-25 10:11:16,desktop,10.48,3
10485,282,2024-09-28 15:00:27,tablet,6.15,3
10486,2055,2024-12-20 17:01:41,mobile,6.16,1
10487,1446,2024-03-08 17:39:30,mobile,9.47,8
10488,1530,2024-08-19 18:50:23,desktop,6.06,13
10489,493,2023-12-24 13:02:55,tablet,3.69,3
10490,489,2024-04-15 19:39:45,tablet,5.14,4
10491,650,2023-06-19 01:20:13,mobile,5.22,4
10492,189,2024-04-13 02:27:01,desktop,7.8,7
10493,1805,2024-05-25 17:52:35,mobile,7.15,7
10494,2333,2024-10-22 20:19:21,tablet,13.74,7
10495,1730,2024-03-11 03:35:24,tablet,1.36,3
10496,646,2023-04-10 04:39:25,tablet,2.03,6
10497,283,2023-07-15 02:16:31,tablet,0.2,5
10498,2488,2023-12-04 07:34:18,desktop,10.47,3
10499,1877,2023-11-29 15:52:42,mobile,10.59,1
10500,2473,2023-09-27 09:25:58,tablet,5.94,2
10501,795,2023-12-10 14:36:57,mobile,7.69,2
10502,1794,2024-09-16 20:14:41,tablet,5.75,5
10503,1972,2023-06-23 22:28:27,desktop,0.2,1
10504,2132,2024-11-07 16:46:02,desktop,13.14,5
10505,246,2024-04-27 18:12:05,mobile,1.18,6
10506,2016,2024-05-27 02:53:11,desktop,4.97,1
10507,997,2024-12-26 04:16:08,mobile,17.31,9
10508,729,2023-08-28 00:28:27,desktop,6.76,5
10509,2007,2024-01-10 00:46:25,tablet,5.84,5
10510,1888,2024-08-19 20:28:35,mobile,8.73,2
10511,1195,2023-09-02 14:56:09,tablet,3.58,1
10512,1568,2023-04-17 21:37:43,tablet,18.86,6
10513,834,2023-06-23 19:50:28,mobile,2.53,8
10514,1648,2023-01-07 05:07:50,desktop,5.17,6
10515,1576,2024-12-01 00:38:00,mobile,7.42,3
10516,2245,2023-05-08 15:23:32,tablet,4.61,3
10517,1450,2024-08-02 18:50:37,tablet,4.7,3
10518,928,2023-09-01 01:32:35,tablet,7.9,6
10519,1766,2023-10-22 05:25:56,tablet,6.83,4
10520,2321,2024-01-01 00:26:09,mobile,2.35,4
10521,961,2024-09-26 00:06:30,mobile,5.56,11
10522,2028,2024-12-15 23:20:47,tablet,0.34,1
10523,885,2023-06-09 16:47:17,mobile,12.89,5
10524,2391,2024-08-23 03:07:08,mobile,6.63,4
10525,648,2024-11-20 08:13:48,desktop,3.9,2
10526,1577,2024-09-25 02:30:31,desktop,6.37,6
10527,2340,2024-04-23 04:17:17,tablet,2.81,4
10528,766,2023-01-05 21:07:51,desktop,13.73,1
10529,1998,2024-07-20 03:40:35,tablet,2.24,9
10530,1704,2024-03-11 00:38:55,desktop,1.65,7
10531,360,2023-12-09 20:43:25,mobile,8.71,2
10532,65,2024-11-08 00:29:53,mobile,1.85,1
10533,1074,2023-06-22 17:40:14,desktop,0.2,4
10534,990,2024-04-08 03:20:25,mobile,8.08,2
10535,346,2023-09-18 10:23:52,tablet,6.79,2
10536,1342,2024-07-25 02:26:44,mobile,7.7,4
10537,22,2023-02-17 10:06:35,tablet,5.52,10
10538,977,2024-11-11 18:01:56,desktop,0.35,6
10539,757,2023-09-13 19:14:42,mobile,5.8,11
10540,2492,2024-05-31 01:28:03,tablet,5.72,3
10541,1575,2024-09-25 15:31:42,desktop,8.24,1
10542,1656,2023-05-20 10:21:56,desktop,7.78,5
10543,2245,2023-03-22 02:27:45,desktop,1.03,3
10544,786,2023-02-21 23:39:15,mobile,5.37,5
10545,2343,2024-01-24 02:38:19,tablet,6.69,9
10546,474,2023-05-21 06:20:51,desktop,12.94,5
10547,1471,2023-03-22 11:52:19,tablet,1.65,3
10548,550,2023-02-17 13:36:28,desktop,5.05,7
10549,545,2023-02-28 11:40:33,tablet,8.11,5
10550,1111,2023-02-07 09:43:41,desktop,8.35,5
10551,80,2024-07-17 01:51:37,tablet,2.66,2
10552,634,2024-12-31 00:02:10,tablet,9.68,3
10553,912,2023-03-30 02:36:27,desktop,11.84,8
10554,1455,2024-03-05 22:07:51,tablet,5.45,3
10555,2447,2023-09-17 10:50:55,tablet,14.04,1
10556,1738,2023-04-13 08:08:56,tablet,9.42,4
10557,2408,2024-07-29 04:38:37,tablet,2.21,5
10558,1400,2023-09-09 12:01:54,desktop,8.86,2
10559,481,2023-04-30 05:35:21,mobile,15.25,2
10560,621,2024-10-23 12:32:57,tablet,8.84,5
10561,1247,2023-10-11 07:58:43,mobile,1.89,7
10562,1472,2024-12-09 12:21:33,mobile,7.43,4
10563,527,2024-12-29 20:11:36,tablet,2.48,8
10564,1711,2023-12-28 04:54:03,tablet,8.26,7
10565,1996,2024-09-30 02:13:32,tablet,6.11,4
10566,940,2023-01-28 00:48:26,tablet,7.26,5
10567,1794,2024-02-24 02:19:48,mobile,12.25,2
10568,309,2024-12-28 21:43:14,mobile,7.05,8
10569,320,2023-02-10 12:35:21,mobile,8.67,2
10570,1294,2023-11-06 00:49:17,mobile,3.17,4
10571,1062,2024-12-05 20:49:59,mobile,0.2,2
10572,1516,2023-05-12 00:57:35,tablet,1.2,4
10573,2304,2024-10-13 03:57:27,desktop,11.5,2
10574,191,2024-06-10 21:44:35,tablet,4.52,1
10575,768,2023-06-24 22:03:39,tablet,5.05,7
10576,184,2024-12-22 09:40:02,desktop,0.84,6
10577,2078,2024-07-15 23:49:53,tablet,0.89,8
10578,2289,2024-09-13 08:17:40,mobile,3.84,8
10579,1105,2023-01-25 21:48:51,mobile,6.46,3
10580,581,2024-02-23 03:25:23,mobile,5.64,6
10581,1476,2023-03-03 00:51:26,tablet,12.66,9
10582,2038,2023-09-11 21:51:28,mobile,9.43,4
10583,1192,2023-02-21 08:04:07,desktop,6.62,6
10584,2314,2024-05-18 11:12:42,mobile,5.19,5
10585,2151,2024-04-27 09:44:03,tablet,1.8,1
10586,554,2024-11-01 01:00:06,tablet,5.8,5
10587,679,2023-12-01 07:44:55,desktop,11.02,1
10588,1411,2023-02-22 05:35:33,tablet,7.14,1
10589,1749,2024-08-25 17:51:39,mobile,8.21,5
10590,1344,2023-02-22 21:24:41,desktop,6.81,7
10591,1499,2024-05-16 03:23:01,tablet,6.2,3
10592,956,2023-07-22 04:22:59,tablet,4.41,2
10593,1509,2024-08-06 03:57:06,tablet,5.95,4
10594,2401,2023-10-09 01:22:36,mobile,1.96,7
10595,555,2024-11-18 07:05:23,tablet,12.6,6
10596,1586,2023-04-10 04:10:51,mobile,4.2,4
10597,2049,2024-10-15 07:21:03,tablet,6.24,2
10598,927,2023-01-28 21:16:29,mobile,4.43,4
10599,1064,2024-03-18 11:58:39,mobile,9.3,4
10600,1574,2023-03-03 07:41:20,desktop,5.17,2
10601,700,2024-05-17 22:32:04,tablet,9.82,4
10602,2310,2024-01-23 21:38:20,tablet,3.7,1
10603,2126,2024-12-29 10:31:13,mobile,17.57,6
10604,2116,2023-10-22 05:21:03,desktop,9.97,3
10605,1859,2024-04-07 06:42:20,mobile,8.89,7
10606,2194,2023-11-13 22:16:10,desktop,8.36,7
10607,2434,2024-12-11 16:51:22,desktop,7.59,5
10608,2069,2024-06-04 13:15:40,mobile,2.62,7
10609,1994,2023-03-18 12:11:14,desktop,1.01,5
10610,713,2024-10-12 17:48:03,desktop,9.39,3
10611,174,2023-09-18 18:35:22,mobile,10.62,6
10612,833,2023-02-26 14:33:10,tablet,6.86,5
10613,2292,2024-10-01 01:42:58,mobile,5.63,2
10614,1322,2024-11-06 13:39:44,desktop,0.2,7
10615,899,2023-11-28 10:09:51,tablet,0.2,1
10616,1626,2023-08-23 02:47:09,tablet,0.2,7
10617,1859,2024-01-14 10:18:31,mobile,6.56,9
10618,2236,2023-04-04 14:41:12,desktop,9.92,3
10619,1598,2024-07-18 09:37:14,mobile,2.85,1
10620,1372,2023-05-22 19:37:12,desktop,5.21,2
10621,1316,2023-11-25 01:08:34,desktop,3.56,3
10622,577,2024-11-20 20:04:57,mobile,7.67,6
10623,52,2023-10-29 07:52:10,desktop,11.39,2
10624,1707,2024-07-22 18:33:47,tablet,2.3,1
10625,259,2023-09-15 20:05:31,desktop,4.15,3
10626,155,2023-01-09 21:54:43,desktop,2.49,7
10627,1457,2024-02-29 22:45:28,mobile,8.25,4
10628,464,2024-08-21 19:25:19,mobile,11.56,3
10629,40,2024-06-02 01:20:06,tablet,12.98,2
10630,1330,2024-02-28 08:56:54,mobile,8.94,11
10631,1803,2023-12-25 16:08:33,tablet,9.72,3
10632,2496,2024-05-05 22:44:10,tablet,7.06,9
10633,2163,2024-11-07 15:19:04,mobile,4.39,7
10634,1362,2023-10-06 20:11:40,mobile,5.0,6
10635,84,2023-07-11 11:44:38,mobile,7.17,8
10636,1856,2024-11-26 22:27:46,tablet,10.18,1
10637,1416,2024-09-02 20:00:47,desktop,0.2,5
10638,576,2023-03-03 06:31:50,mobile,9.91,2
10639,1338,2024-06-09 02:15:58,desktop,4.33,4
10640,154,2024-09-08 13:45:21,desktop,5.74,4
10641,1252,2023-08-13 17:36:19,desktop,6.18,2
10642,1233,2024-03-13 11:11:07,desktop,4.2,5
10643,738,2023-06-08 12:53:27,tablet,1.65,1
10644,2105,2024-08-01 07:26:05,mobile,10.04,2
10645,472,2024-02-14 00:47:26,desktop,7.66,7
10646,1506,2023-01-10 03:35:47,mobile,1.77,2
10647,1123,2024-03-01 20:57:55,mobile,14.34,4
10648,1347,2024-01-07 23:58:19,desktop,7.37,1
10649,691,2024-03-07 22:24:49,desktop,0.2,1
10650,194,2023-06-21 23:23:18,desktop,10.12,2
10651,781,2023-05-08 01:23:57,mobile,10.5,4
10652,29,2023-08-29 15:19:17,desktop,2.57,8
10653,88,2024-04-04 12:13:51,tablet,2.38,1
10654,341,2023-11-12 00:01:26,desktop,5.65,3
10655,1759,2024-05-19 06:40:26,desktop,11.19,1
10656,1561,2023-10-30 14:55:24,desktop,6.96,3
10657,1379,2024-07-13 19:41:12,desktop,5.33,5
10658,2131,2024-11-12 21:12:11,desktop,12.14,6
10659,1545,2023-10-16 15:07:17,mobile,10.51,2
10660,1980,2023-06-22 02:44:35,mobile,1.47,6
10661,1853,2024-02-28 05:52:57,mobile,4.5,5
10662,2219,2024-03-26 17:29:54,mobile,0.2,1
10663,2305,2024-02-22 12:51:58,desktop,13.14,1
10664,426,2023-01-25 19:33:38,desktop,8.5,3
10665,1437,2023-10-16 07:37:15,tablet,3.77,12
10666,1267,2024-12-13 03:54:08,tablet,6.87,5
10667,1991,2023-09-23 20:53:42,tablet,9.19,3
10668,1,2023-11-02 09:44:07,tablet,3.05,7
10669,172,2023-12-25 09:39:11,tablet,11.51,7
10670,421,2024-10-06 13:38:11,tablet,1.47,5
10671,290,2024-02-27 01:17:17,mobile,0.2,7
10672,831,2023-09-29 04:54:53,desktop,10.82,1
10673,581,2023-06-14 12:31:57,mobile,0.2,1
10674,1570,2024-04-19 21:41:02,mobile,14.62,11
10675,1519,2023-02-13 16:43:16,tablet,5.64,2
10676,1971,2024-04-23 01:12:17,desktop,9.76,6
10677,1688,2024-01-17 10:25:06,tablet,2.48,1
10678,266,2023-04-27 09:33:52,tablet,3.37,3
10679,260,2024-09-20 18:35:25,mobile,4.41,1
10680,1702,2023-08-10 23:13:51,desktop,7.99,6
10681,2076,2024-05-18 00:50:01,desktop,12.67,7
10682,35,2023-08-01 15:02:51,desktop,2.66,1
10683,1450,2023-03-20 16:43:18,desktop,9.54,5
10684,1833,2024-12-18 10:44:09,mobile,4.92,5
10685,342,2024-01-07 21:14:14,desktop,7.58,5
10686,2021,2023-08-05 11:43:56,mobile,12.71,7
10687,1839,2023-07-16 20:16:07,mobile,9.86,1
10688,7,2023-12-31 17:18:50,mobile,6.54,5
10689,1595,2024-07-03 13:41:24,desktop,7.39,4
10690,1119,2024-05-27 15:06:52,desktop,13.02,6
10691,221,2023-10-10 09:30:56,tablet,13.04,5
10692,289,2024-04-14 16:49:48,desktop,1.37,6
10693,422,2024-10-11 10:08:37,mobile,0.2,5
10694,267,2023-08-31 22:02:03,tablet,1.34,8
10695,189,2024-08-10 02:37:34,mobile,1.08,7
10696,1195,2024-12-26 05:10:21,desktop,13.71,5
10697,1195,2023-04-16 04:04:40,tablet,2.86,6
10698,1296,2023-02-15 08:43:37,tablet,2.95,3
10699,2462,2023-12-02 22:01:44,mobile,6.27,3
10700,645,2024-09-18 13:34:40,mobile,11.57,7
10701,1060,2023-08-11 00:57:50,mobile,5.57,6
10702,368,2023-12-14 22:11:36,desktop,8.12,3
10703,2414,2023-03-24 09:56:17,mobile,12.48,3
10704,2400,2023-07-20 20:52:19,tablet,0.2,3
10705,691,2023-06-11 16:21:40,tablet,1.58,1
10706,2108,2024-03-14 05:41:42,desktop,11.91,6
10707,447,2023-07-23 21:49:53,desktop,4.83,4
10708,1176,2024-05-13 11:44:05,mobile,6.14,4
10709,586,2024-11-16 05:58:45,desktop,5.11,4
10710,1110,2024-06-25 17:36:47,tablet,8.62,6
10711,1499,2024-04-11 13:33:01,tablet,5.47,1
10712,400,2024-04-01 15:46:49,mobile,9.78,1
10713,1867,2024-07-19 08:35:31,mobile,1.26,5
10714,1626,2024-01-26 09:56:08,tablet,5.05,6
10715,15,2024-05-17 08:07:19,tablet,2.84,3
10716,466,2024-01-05 09:11:29,tablet,7.6,1
10717,1638,2023-01-04 22:32:22,tablet,6.13,5
10718,1319,2024-02-09 03:18:19,desktop,7.26,2
10719,1068,2024-12-17 18:03:29,mobile,8.98,8
10720,1626,2024-05-10 08:33:59,mobile,0.2,6
10721,2160,2024-05-26 07:39:24,tablet,0.2,3
10722,572,2024-03-14 19:44:45,mobile,0.2,5
10723,2073,2023-03-06 19:33:07,desktop,8.9,4
10724,1168,2024-06-27 18:26:43,desktop,0.54,4
10725,133,2024-11-06 14:55:00,tablet,4.8,2
10726,1317,2023-07-08 09:03:34,tablet,11.93,6
10727,1535,2024-08-15 04:52:51,tablet,8.67,7
10728,854,2024-09-01 16:19:28,desktop,5.9,3
10729,1394,2023-05-15 12:18:48,mobile,5.75,3
10730,443,2023-05-04 18:28:02,desktop,0.63,7
10731,2330,2024-04-18 17:40:25,tablet,8.86,10
10732,1476,2024-08-04 17:13:32,desktop,9.08,8
10733,2427,2024-01-08 01:51:27,tablet,8.32,1
10734,869,2024-09-30 13:01:46,desktop,7.47,5
10735,1798,2023-03-24 22:41:49,mobile,5.74,2
10736,2146,2024-12-20 17:26:16,tablet,1.98,1
10737,1274,2023-12-20 18:34:35,tablet,1.95,5
10738,1505,2024-05-18 16:48:20,desktop,7.06,7
10739,485,2024-04-20 10:05:56,tablet,4.76,1
10740,1761,2024-01-23 02:44:57,mobile,5.37,9
10741,440,2024-07-15 17:05:18,desktop,2.37,1
10742,1973,2024-07-15 09:02:45,desktop,4.78,6
10743,2232,2023-04-05 15:44:30,desktop,0.2,4
10744,772,2023-08-02 17:23:52,desktop,8.99,5
10745,2172,2023-05-07 21:46:56,tablet,9.02,6
10746,2249,2023-08-07 05:57:15,mobile,3.29,4
10747,1326,2024-07-26 13:40:04,tablet,8.07,5
10748,1346,2023-05-23 08:09:26,tablet,7.25,6
10749,1147,2024-09-01 20:28:14,tablet,7.43,4
10750,195,2024-10-31 16:00:57,tablet,5.76,2
10751,1393,2024-09-24 04:36:48,mobile,3.49,5
10752,1797,2024-10-03 12:24:17,desktop,5.42,2
10753,692,2023-11-04 00:03:48,mobile,5.43,2
10754,175,2023-05-25 16:31:37,mobile,10.19,9
10755,2273,2024-02-08 15:51:14,mobile,9.4,5
10756,1509,2023-11-04 09:40:18,mobile,15.05,4
10757,916,2024-03-14 10:23:59,desktop,4.34,6
10758,1293,2023-01-27 06:21:33,desktop,7.0,1
10759,850,2024-12-13 07:22:50,tablet,0.2,9
10760,1105,2024-08-29 16:52:26,tablet,5.89,1
10761,1829,2024-02-03 16:49:41,tablet,5.42,3
10762,2066,2024-02-06 20:52:31,mobile,6.83,4
10763,1,2023-10-21 11:29:30,mobile,7.76,4
10764,1373,2023-02-21 03:27:19,desktop,5.86,1
10765,811,2023-04-25 00:07:30,desktop,4.65,6
10766,1192,2023-05-11 00:30:06,desktop,6.08,2
10767,913,2023-01-11 18:57:47,mobile,0.2,3
10768,1776,2024-05-14 14:07:57,tablet,11.87,9
10769,2472,2023-12-08 13:59:26,mobile,7.94,13
10770,897,2024-12-10 23:09:30,mobile,9.46,1
10771,561,2023-06-10 07:17:40,mobile,0.2,5
10772,2048,2023-04-08 12:36:40,mobile,8.8,1
10773,659,2024-06-12 21:01:08,tablet,6.37,6
10774,907,2024-06-28 18:29:03,tablet,3.57,7
10775,291,2024-11-22 15:04:05,tablet,6.07,3
10776,2214,2023-05-06 12:28:23,tablet,5.98,1
10777,171,2024-01-20 09:08:18,tablet,0.2,8
10778,1355,2023-03-14 21:25:50,tablet,8.63,6
10779,2231,2024-11-24 08:57:42,tablet,4.69,5
10780,969,2023-11-25 13:42:15,mobile,11.07,4
10781,733,2024-08-31 10:13:31,tablet,3.3,5
10782,456,2023-11-19 06:23:11,desktop,8.77,5
10783,841,2024-08-30 08:38:55,tablet,2.01,3
10784,1175,2024-07-21 01:46:10,mobile,6.69,6
10785,227,2024-06-23 18:50:42,tablet,9.31,8
10786,1586,2023-03-09 17:56:41,tablet,5.49,7
10787,203,2023-03-02 11:28:41,desktop,7.99,6
10788,2172,2023-09-23 19:20:53,mobile,7.82,2
10789,1969,2024-11-30 13:12:17,desktop,9.56,3
10790,1267,2024-09-16 18:35:57,mobile,5.12,11
10791,2400,2023-10-20 17:39:29,desktop,0.2,8
10792,1553,2024-03-17 06:52:47,desktop,5.55,3
10793,1031,2024-04-14 13:43:35,mobile,4.38,1
10794,1849,2023-08-17 06:18:50,desktop,4.81,1
10795,1489,2023-01-18 02:59:51,mobile,7.61,5
10796,545,2023-08-20 21:35:17,tablet,18.02,6
10797,2410,2023-09-05 07:29:21,tablet,3.61,3
10798,358,2024-01-03 03:36:57,tablet,8.31,9
10799,2358,2024-10-18 21:46:06,mobile,6.92,7
10800,470,2023-11-11 03:19:25,tablet,8.26,1
10801,654,2024-03-14 02:50:23,mobile,0.2,6
10802,1733,2023-03-09 14:25:38,tablet,6.67,8
10803,607,2024-05-23 09:51:50,mobile,3.66,10
10804,2447,2024-11-22 15:17:15,mobile,1.68,2
10805,1460,2023-08-23 05:58:00,tablet,6.84,6
10806,721,2023-02-16 04:02:26,mobile,0.2,3
10807,1191,2023-09-27 08:02:00,tablet,8.83,3
10808,1852,2024-03-26 04:53:03,mobile,1.57,10
10809,436,2023-01-23 18:39:46,tablet,10.03,10
10810,1143,2023-07-03 19:49:41,mobile,10.98,9
10811,637,2023-12-07 16:06:17,tablet,5.17,8
10812,135,2023-10-12 10:36:53,mobile,3.17,1
10813,895,2024-12-19 05:00:30,desktop,17.81,1
10814,123,2024-07-15 00:02:24,mobile,0.2,2
10815,1264,2024-08-23 11:11:34,tablet,2.02,1
10816,240,2024-05-03 23:17:03,tablet,12.44,2
10817,20,2023-01-30 09:24:07,mobile,6.01,3
10818,1306,2024-08-11 22:34:32,tablet,1.95,6
10819,1348,2023-07-18 23:17:59,mobile,3.45,4
10820,640,2024-10-22 19:20:55,desktop,7.38,9
10821,982,2023-12-07 18:38:18,tablet,12.69,5
10822,850,2024-10-27 01:28:41,mobile,11.99,1
10823,26,2024-05-04 04:05:49,mobile,0.78,5
10824,261,2024-11-06 08:31:19,tablet,1.73,1
10825,403,2023-12-31 15:47:33,desktop,7.29,5
10826,1680,2023-10-13 16:16:43,desktop,4.96,6
10827,737,2024-06-06 07:30:35,tablet,1.55,1
10828,2232,2024-11-18 20:17:34,desktop,4.21,5
10829,1427,2023-05-25 03:47:00,mobile,0.2,3
10830,899,2023-05-15 16:40:52,mobile,0.2,1
10831,1671,2023-10-14 13:49:16,tablet,13.77,5
10832,390,2023-05-14 14:59:48,tablet,0.2,6
10833,84,2024-07-12 10:39:14,mobile,3.32,5
10834,2026,2023-04-07 20:10:14,mobile,2.96,7
10835,1976,2024-08-18 20:50:43,mobile,11.08,3
10836,615,2023-07-17 18:05:34,desktop,4.98,10
10837,615,2023-04-06 11:22:59,tablet,1.83,7
10838,516,2023-11-20 04:51:18,desktop,9.14,6
10839,2026,2023-05-03 12:43:22,tablet,5.11,3
10840,90,2024-06-09 13:54:06,tablet,10.65,3
10841,969,2024-10-30 07:21:49,mobile,3.08,7
10842,196,2024-08-27 06:29:01,desktop,0.2,5
10843,2248,2024-11-02 02:49:39,desktop,4.53,3
10844,1277,2023-09-04 19:35:32,desktop,8.78,5
10845,1726,2023-07-10 00:41:24,desktop,12.17,1
10846,1173,2024-04-26 16:48:53,tablet,6.11,5
10847,2219,2023-11-17 23:42:06,desktop,5.83,7
10848,1841,2023-01-02 22:32:17,mobile,9.78,4
10849,115,2023-08-13 16:18:12,mobile,11.87,5
10850,1906,2024-02-26 06:21:03,desktop,4.4,6
10851,1210,2024-07-19 02:08:41,mobile,1.53,8
10852,1264,2024-05-21 15:12:17,desktop,4.05,10
10853,1784,2024-05-20 19:26:59,mobile,0.2,11
10854,196,2024-11-02 23:00:29,tablet,4.91,1
10855,2279,2024-12-10 23:41:08,tablet,2.86,1
10856,723,2023-11-03 16:19:33,desktop,3.94,5
