order_id,customer_id,order_date,status,payment_method
6652,1841,2023-11-01 13:05:20,completed,bank_transfer
6653,588,2023-01-28 02:13:58,completed,gift_card
6654,2099,2023-09-23 16:22:22,pending,paypal
6655,2050,2024-04-02 18:15:12,completed,bank_transfer
6656,2381,2024-12-16 14:57:22,returned,bank_transfer
6657,942,2022-08-29 08:02:03,returned,credit_card
6658,385,2023-09-19 11:52:54,returned,debit_card
6659,88,2024-02-04 07:41:03,returned,bank_transfer
6660,2248,2023-03-27 16:32:56,pending,gift_card
6661,2423,2024-03-07 06:29:21,completed,credit_card
6662,1484,2022-01-26 14:14:52,completed,debit_card
6663,693,2024-10-25 03:38:30,completed,gift_card
6664,1707,2023-01-27 15:32:46,completed,paypal
6665,841,2022-08-28 03:40:42,completed,paypal
6666,1514,2022-07-29 01:01:54,cancelled,gift_card
6667,1733,2022-08-21 15:26:34,completed,bank_transfer
6668,1943,2024-03-02 19:57:30,cancelled,credit_card
6669,66,2024-05-02 18:05:39,completed,debit_card
6670,2425,2023-06-21 23:13:48,completed,paypal
6671,1322,2024-04-22 07:14:25,returned,debit_card
6672,898,2024-01-12 07:40:14,cancelled,paypal
6673,2364,2023-10-31 22:20:16,cancelled,debit_card
6674,257,2022-11-13 04:07:19,completed,paypal
6675,1625,2024-11-20 12:42:05,completed,credit_card
6676,133,2022-04-04 01:54:16,completed,paypal
6677,969,2023-03-07 21:09:31,cancelled,gift_card
6678,1324,2024-03-09 19:16:18,pending,paypal
6679,913,2022-02-07 23:56:09,completed,debit_card
6680,586,2024-12-31 16:03:17,completed,debit_card
6681,2358,2023-04-10 17:42:54,completed,gift_card
6682,911,2024-10-15 20:44:40,cancelled,debit_card
6683,771,2023-11-14 13:20:23,pending,bank_transfer
6684,1370,2022-08-01 04:47:48,cancelled,paypal
6685,1863,2022-05-30 13:00:10,cancelled,bank_transfer
6686,2235,2024-08-23 02:25:35,returned,paypal
6687,1492,2024-05-21 12:04:51,completed,gift_card
6688,1469,2024-12-12 01:15:23,completed,paypal
6689,1850,2024-12-22 11:26:31,pending,paypal
6690,2048,2022-03-31 06:43:22,returned,bank_transfer
6691,1678,2022-09-26 04:21:11,pending,paypal
6692,80,2022-08-04 09:19:59,pending,credit_card
6693,1827,2024-02-11 04:54:17,completed,paypal
6694,1815,2022-12-01 04:09:02,pending,credit_card
6695,34,2022-09-04 23:32:17,cancelled,credit_card
6696,1354,2023-09-13 23:59:25,cancelled,credit_card
6697,649,2023-04-15 00:50:32,completed,gift_card
6698,2464,2023-05-22 03:48:22,returned,bank_transfer
6699,634,2024-04-12 04:09:55,pending,credit_card
6700,1437,2023-08-09 00:34:11,completed,debit_card
6701,1269,2024-11-26 22:11:19,completed,gift_card
6702,2010,2024-08-08 03:33:20,cancelled,credit_card
6703,1259,2024-11-28 07:00:46,returned,paypal
6704,30,2023-03-22 18:03:19,completed,credit_card
6705,1951,2024-11-07 22:36:44,completed,credit_card
6706,75,2023-01-27 15:02:36,pending,bank_transfer
6707,1116,2024-06-01 22:55:12,returned,debit_card
6708,2425,2023-07-12 10:17:43,pending,bank_transfer
6709,1703,2023-06-12 03:05:52,pending,bank_transfer
6710,1992,2023-03-06 01:48:28,completed,gift_card
6711,750,2023-04-08 09:42:36,cancelled,debit_card
6712,2132,2024-11-14 10:13:32,pending,credit_card
6713,1841,2023-10-03 01:29:09,completed,debit_card
6714,1570,2024-09-15 08:36:45,pending,bank_transfer
6715,2052,2022-04-15 07:23:32,pending,bank_transfer
6716,2110,2022-06-03 11:08:21,cancelled,credit_card
6717,1182,2024-04-24 18:44:14,completed,debit_card
6718,793,2022-03-10 09:10:09,cancelled,bank_transfer
6719,1455,2023-03-16 01:44:57,completed,debit_card
6720,121,2024-11-22 07:50:25,completed,paypal
6721,835,2023-03-25 15:31:45,completed,gift_card
6722,1389,2024-11-10 00:58:06,pending,paypal
6723,373,2023-02-16 03:17:20,returned,credit_card
6724,1834,2024-06-07 07:35:29,completed,bank_transfer
6725,82,2023-03-08 18:10:19,pending,debit_card
6726,2189,2024-05-18 09:14:48,completed,credit_card
6727,1235,2022-03-02 19:58:09,cancelled,gift_card
6728,2424,2024-03-01 02:29:03,completed,debit_card
6729,183,2022-04-28 03:53:36,completed,debit_card
6730,906,2023-10-11 17:27:28,completed,paypal
6731,1171,2023-05-02 02:20:04,completed,paypal
6732,450,2024-10-20 07:46:54,returned,paypal
6733,328,2023-10-11 08:09:15,cancelled,credit_card
6734,916,2024-10-29 11:02:39,completed,paypal
6735,2150,2024-09-12 16:43:41,completed,gift_card
6736,330,2022-01-08 02:04:45,pending,bank_transfer
6737,578,2024-09-08 14:01:17,cancelled,credit_card
6738,2074,2023-12-12 00:25:44,completed,gift_card
6739,1631,2024-10-07 17:00:35,completed,bank_transfer
6740,1423,2023-07-30 15:45:07,completed,bank_transfer
6741,1293,2023-10-24 21:02:56,cancelled,gift_card
6742,1805,2022-06-02 11:17:05,completed,debit_card
6743,1630,2023-06-30 12:07:16,completed,gift_card
6744,1549,2023-05-09 02:27:20,completed,bank_transfer
6745,2370,2023-02-12 16:24:49,completed,gift_card
6746,2413,2023-12-04 10:33:30,completed,paypal
6747,2108,2024-04-19 13:43:49,pending,credit_card
6748,1259,2024-01-30 07:10:07,cancelled,gift_card
6749,162,2024-01-27 08:05:11,pending,paypal
6750,2036,2024-02-07 18:07:16,pending,gift_card
6751,1719,2024-07-17 23:06:51,completed,gift_card
6752,2396,2024-10-17 23:53:15,completed,gift_card
6753,2480,2022-12-17 04:43:18,cancelled,bank_transfer
6754,443,2024-07-25 09:56:27,completed,credit_card
6755,2204,2023-07-15 16:45:32,completed,credit_card
6756,722,2022-04-28 17:28:12,cancelled,debit_card
6757,118,2022-04-30 06:44:46,pending,bank_transfer
6758,1824,2024-02-28 15:38:06,completed,debit_card
6759,1586,2024-04-22 06:36:06,cancelled,gift_card
6760,617,2024-04-17 01:43:17,completed,gift_card
6761,272,2022-10-15 21:08:52,pending,gift_card
6762,388,2022-08-23 01:11:34,completed,paypal
6763,327,2022-04-11 05:38:34,pending,debit_card
6764,2259,2024-07-05 16:49:52,cancelled,bank_transfer
6765,692,2024-08-12 21:02:02,cancelled,credit_card
6766,1750,2024-01-09 15:59:22,completed,debit_card
6767,494,2023-05-26 18:54:17,completed,paypal
6768,1129,2023-12-27 04:53:08,completed,debit_card
6769,95,2024-05-29 16:42:22,completed,gift_card
6770,1999,2023-06-22 08:50:56,completed,paypal
6771,1058,2022-07-18 08:49:06,cancelled,paypal
6772,1851,2023-03-08 18:50:54,completed,credit_card
6773,1693,2023-12-28 12:31:24,pending,bank_transfer
6774,1174,2022-12-08 10:24:44,completed,paypal
6775,1486,2023-04-16 03:56:29,completed,paypal
6776,1810,2024-09-15 18:34:16,cancelled,debit_card
6777,281,2024-08-23 21:55:20,completed,debit_card
6778,90,2024-12-19 17:43:14,completed,debit_card
6779,1205,2024-09-13 06:18:57,completed,debit_card
6780,794,2023-02-09 08:51:28,returned,bank_transfer
6781,2287,2024-02-22 02:14:36,completed,debit_card
6782,2226,2024-08-05 22:56:54,cancelled,debit_card
6783,286,2022-04-28 11:19:09,completed,bank_transfer
6784,708,2024-06-30 22:21:35,returned,credit_card
6785,1897,2022-12-24 06:01:00,pending,debit_card
6786,572,2022-11-01 11:51:58,completed,gift_card
6787,903,2024-08-18 16:53:00,completed,debit_card
6788,2392,2022-12-06 17:07:47,returned,gift_card
6789,2329,2023-01-28 09:27:48,pending,paypal
6790,1187,2024-02-23 21:47:19,returned,gift_card
6791,968,2022-05-02 16:48:33,completed,credit_card
6792,1505,2024-05-11 13:52:22,completed,debit_card
6793,1414,2024-02-09 23:27:54,completed,debit_card
6794,1134,2024-03-12 09:53:00,completed,bank_transfer
6795,1790,2022-12-10 17:03:57,cancelled,debit_card
6796,1177,2023-10-20 10:42:36,pending,bank_transfer
6797,654,2022-11-14 08:13:59,completed,bank_transfer
6798,965,2022-05-16 01:07:21,completed,credit_card
6799,979,2024-06-05 16:45:21,returned,gift_card
6800,20,2024-12-07 22:25:51,completed,gift_card
6801,2431,2023-02-13 23:30:47,completed,paypal
6802,1989,2024-07-01 18:29:53,completed,debit_card
6803,1193,2023-01-11 23:06:44,pending,paypal
6804,964,2022-01-21 00:36:10,completed,paypal
6805,1844,2022-09-25 10:39:38,returned,paypal
6806,873,2023-07-29 03:05:24,completed,credit_card
6807,708,2023-07-12 21:26:42,completed,debit_card
6808,2445,2024-03-30 23:30:40,completed,bank_transfer
6809,1525,2023-08-22 23:29:36,completed,credit_card
6810,1143,2023-04-17 22:39:24,returned,debit_card
6811,864,2023-08-26 13:37:02,cancelled,paypal
6812,571,2022-08-05 16:50:19,returned,bank_transfer
6813,408,2023-12-16 01:55:39,completed,debit_card
6814,2310,2023-09-20 21:54:20,completed,credit_card
6815,400,2023-02-14 06:24:36,completed,paypal
6816,206,2023-06-16 04:54:27,cancelled,debit_card
6817,116,2023-02-20 08:02:08,pending,bank_transfer
6818,1961,2023-01-06 06:55:37,pending,bank_transfer
6819,708,2024-03-31 08:13:36,returned,credit_card
6820,1657,2024-10-24 09:21:06,cancelled,gift_card
6821,1051,2022-06-30 20:59:45,cancelled,bank_transfer
6822,1815,2023-09-18 04:12:20,cancelled,paypal
6823,36,2024-08-16 18:38:50,completed,gift_card
6824,1861,2022-10-19 09:57:05,returned,paypal
6825,2499,2024-09-13 17:57:17,completed,paypal
6826,1992,2024-07-17 12:34:09,completed,gift_card
6827,1220,2024-02-01 14:06:07,completed,gift_card
6828,406,2022-04-03 03:49:55,completed,bank_transfer
6829,634,2024-10-21 18:15:42,cancelled,debit_card
6830,1210,2024-05-11 21:21:31,completed,gift_card
6831,997,2022-11-01 22:29:05,completed,paypal
6832,1382,2024-11-23 23:40:17,completed,paypal
6833,139,2023-08-31 00:21:21,returned,paypal
6834,1050,2024-09-25 05:04:53,cancelled,credit_card
6835,409,2024-05-28 20:42:29,returned,gift_card
6836,1632,2023-10-20 05:30:08,completed,credit_card
6837,1954,2023-07-02 13:38:50,completed,bank_transfer
6838,411,2024-03-28 10:15:27,completed,paypal
6839,100,2024-04-15 08:06:21,completed,debit_card
6840,710,2024-09-29 10:37:00,returned,debit_card
6841,407,2024-07-02 08:29:55,completed,bank_transfer
6842,1822,2023-12-06 01:17:03,cancelled,bank_transfer
6843,553,2022-08-17 00:03:01,completed,bank_transfer
6844,1726,2023-02-15 05:32:19,completed,credit_card
6845,164,2024-01-15 09:02:43,returned,paypal
6846,278,2023-09-23 08:18:25,completed,paypal
6847,327,2022-12-01 07:19:18,completed,gift_card
6848,912,2024-07-17 05:07:46,cancelled,debit_card
6849,2013,2024-04-24 16:05:55,completed,credit_card
6850,546,2023-07-31 16:49:38,pending,debit_card
6851,1533,2024-08-18 10:02:26,completed,gift_card
6852,1738,2023-12-21 20:06:12,returned,debit_card
6853,656,2024-11-09 13:40:37,completed,paypal
6854,786,2024-08-30 16:41:37,completed,credit_card
6855,876,2024-11-11 07:50:27,cancelled,bank_transfer
6856,123,2024-09-15 20:50:16,cancelled,credit_card
6857,70,2023-03-28 23:25:28,completed,credit_card
6858,1023,2024-02-11 11:08:16,completed,paypal
6859,192,2022-07-13 13:22:15,pending,debit_card
6860,2138,2023-12-22 08:02:14,completed,gift_card
6861,237,2022-03-28 02:47:35,completed,paypal
6862,797,2023-06-03 03:40:27,completed,gift_card
6863,1469,2023-08-15 10:23:50,pending,bank_transfer
6864,1006,2023-12-30 06:17:06,completed,credit_card
6865,2010,2023-12-15 08:01:10,returned,debit_card
6866,1304,2024-03-10 11:44:10,pending,paypal
6867,175,2022-08-28 16:41:28,completed,debit_card
6868,313,2023-08-23 21:46:33,returned,gift_card
6869,21,2023-06-20 19:07:39,pending,debit_card
6870,1657,2024-12-27 05:05:01,completed,paypal
6871,1941,2024-11-04 16:30:50,completed,gift_card
6872,2188,2023-01-22 14:39:51,returned,debit_card
6873,2305,2024-12-30 11:53:35,completed,debit_card
6874,2118,2024-03-26 08:14:14,cancelled,paypal
6875,1664,2024-04-06 15:35:49,completed,debit_card
6876,839,2022-02-06 18:22:02,completed,paypal
6877,1479,2023-08-08 01:59:41,pending,bank_transfer
6878,315,2024-05-25 03:36:26,pending,paypal
6879,193,2024-09-18 02:13:13,cancelled,credit_card
6880,2388,2023-01-21 16:08:38,pending,bank_transfer
6881,342,2022-06-15 14:33:37,completed,debit_card
6882,1177,2023-03-18 04:07:46,completed,credit_card
6883,817,2024-12-04 06:13:50,completed,debit_card
6884,1541,2024-05-03 23:01:34,completed,paypal
6885,1106,2024-11-24 19:05:38,completed,gift_card
6886,349,2022-04-01 21:54:14,cancelled,bank_transfer
6887,2,2024-06-26 13:18:02,pending,gift_card
6888,722,2022-11-20 01:06:40,completed,debit_card
6889,2211,2022-09-17 17:22:44,completed,gift_card
6890,1574,2023-05-13 19:30:09,completed,debit_card
6891,1131,2022-07-24 23:23:28,completed,gift_card
6892,733,2022-01-27 03:23:19,returned,gift_card
6893,1580,2024-08-22 04:41:45,pending,gift_card
6894,1219,2024-12-29 01:26:16,cancelled,credit_card
6895,1035,2024-05-14 18:58:46,completed,paypal
6896,2289,2023-03-29 09:46:33,returned,debit_card
6897,307,2023-09-19 19:12:15,completed,credit_card
6898,1050,2024-01-02 07:49:02,completed,paypal
6899,2238,2022-11-13 09:56:45,completed,gift_card
6900,1637,2024-09-05 08:31:39,completed,debit_card
6901,1727,2024-09-28 03:00:03,completed,debit_card
6902,102,2024-08-04 12:27:02,pending,credit_card
6903,1149,2023-11-09 06:32:19,completed,bank_transfer
6904,1767,2024-04-02 17:20:09,cancelled,debit_card
6905,2014,2024-04-21 10:44:48,pending,paypal
6906,1912,2023-11-03 22:48:57,completed,paypal
6907,927,2024-11-23 00:28:22,cancelled,credit_card
6908,516,2023-01-05 06:06:54,completed,paypal
6909,114,2024-09-27 02:49:04,completed,paypal
6910,1410,2022-04-17 06:21:35,completed,paypal
6911,568,2024-11-14 05:07:47,returned,gift_card
6912,1591,2024-09-17 09:02:08,returned,paypal
6913,2138,2023-06-29 13:17:20,completed,bank_transfer
6914,207,2023-06-15 09:23:52,completed,paypal
6915,1457,2023-01-30 03:00:30,returned,debit_card
6916,1493,2023-03-28 14:39:57,returned,paypal
6917,2175,2022-01-21 06:28:48,completed,paypal
6918,1580,2023-05-07 03:25:25,completed,debit_card
6919,844,2022-03-27 07:01:18,completed,gift_card
6920,2056,2024-03-02 03:09:34,returned,debit_card
6921,1458,2024-10-17 07:01:24,completed,debit_card
6922,1058,2022-04-21 20:45:53,completed,credit_card
6923,852,2024-03-22 22:33:36,returned,gift_card
6924,166,2023-11-20 23:10:25,completed,gift_card
6925,100,2022-02-21 17:10:59,completed,credit_card
6926,1696,2023-05-13 13:59:47,completed,credit_card
6927,2168,2024-08-09 19:04:01,completed,paypal
6928,1924,2024-04-25 02:01:17,completed,gift_card
6929,856,2023-11-03 13:21:33,cancelled,paypal
6930,1316,2024-10-05 13:30:04,pending,bank_transfer
6931,629,2022-05-27 20:43:02,returned,paypal
6932,324,2023-05-16 19:07:48,completed,credit_card
6933,1294,2023-04-06 09:20:40,pending,gift_card
6934,2378,2024-04-17 16:36:28,cancelled,debit_card
6935,299,2024-06-21 19:53:35,completed,debit_card
6936,945,2022-02-21 04:50:31,pending,bank_transfer
6937,1190,2023-11-04 20:54:12,returned,bank_transfer
6938,2108,2023-04-13 06:36:06,completed,debit_card
6939,595,2023-11-12 20:30:06,returned,paypal
6940,2219,2024-02-03 03:11:13,cancelled,paypal
6941,1890,2024-07-25 06:50:22,completed,debit_card
6942,510,2024-05-04 03:18:19,returned,credit_card
6943,188,2023-05-28 08:07:33,completed,bank_transfer
6944,1891,2022-03-01 06:20:18,cancelled,gift_card
6945,1284,2022-04-15 03:43:15,pending,paypal
6946,1881,2022-12-15 11:41:23,completed,debit_card
6947,1276,2024-09-03 17:30:22,completed,credit_card
6948,1963,2023-07-16 03:33:46,completed,bank_transfer
6949,454,2024-08-02 19:54:14,completed,debit_card
6950,1312,2022-05-25 15:20:07,completed,gift_card
6951,848,2023-02-11 22:57:15,completed,paypal
6952,2009,2024-08-26 15:20:47,completed,paypal
6953,446,2024-04-24 02:52:30,returned,gift_card
6954,1676,2024-07-26 07:29:31,returned,credit_card
6955,1975,2022-04-27 16:34:21,returned,gift_card
6956,1345,2024-10-16 07:37:15,completed,bank_transfer
6957,1664,2023-11-27 09:30:57,completed,credit_card
6958,2130,2023-11-18 11:07:13,completed,gift_card
6959,790,2023-09-21 19:02:03,completed,paypal
6960,1408,2022-10-30 10:58:40,completed,debit_card
6961,2273,2022-06-14 08:40:11,completed,credit_card
6962,1881,2022-01-25 14:25:07,completed,paypal
6963,481,2022-06-13 01:00:34,cancelled,bank_transfer
6964,1136,2024-08-29 11:52:20,pending,debit_card
6965,2263,2022-10-15 23:06:45,completed,bank_transfer
6966,469,2024-12-14 09:14:39,completed,credit_card
6967,808,2023-06-10 04:08:25,cancelled,bank_transfer
6968,2294,2023-10-07 16:06:20,pending,debit_card
6969,837,2022-07-22 13:28:16,returned,credit_card
6970,1688,2024-02-01 22:25:23,returned,gift_card
6971,2386,2022-11-24 09:18:32,returned,paypal
6972,829,2024-12-26 17:54:08,completed,gift_card
6973,541,2024-05-03 14:59:46,completed,debit_card
6974,2443,2022-12-28 10:08:30,completed,credit_card
6975,2480,2023-09-29 02:36:10,completed,bank_transfer
6976,1612,2024-11-16 16:56:35,cancelled,bank_transfer
6977,327,2024-12-25 15:42:29,cancelled,credit_card
6978,1692,2022-10-31 22:11:01,returned,bank_transfer
6979,1850,2023-10-18 11:45:54,pending,gift_card
6980,2425,2023-01-24 08:04:31,completed,paypal
6981,334,2024-08-19 23:36:59,pending,debit_card
6982,1114,2023-04-04 06:45:26,completed,gift_card
6983,1365,2022-11-27 01:59:41,completed,gift_card
6984,1875,2022-02-23 19:44:54,completed,credit_card
6985,1050,2024-01-11 12:54:13,completed,debit_card
6986,2474,2023-10-24 21:27:42,returned,gift_card
6987,1878,2023-07-05 13:55:25,completed,paypal
6988,1973,2024-10-04 02:25:45,pending,bank_transfer
6989,2005,2024-09-22 14:45:25,cancelled,paypal
6990,2129,2024-07-07 18:40:54,completed,debit_card
6991,921,2023-12-13 08:23:12,completed,debit_card
6992,341,2024-09-25 22:06:13,completed,credit_card
6993,532,2022-03-11 06:28:31,returned,paypal
6994,2293,2022-06-14 11:41:33,cancelled,gift_card
6995,115,2024-05-22 22:47:03,completed,credit_card
6996,1756,2023-07-17 00:10:10,completed,debit_card
6997,875,2023-07-05 19:23:14,cancelled,bank_transfer
6998,1201,2024-11-01 04:04:44,completed,gift_card
6999,1585,2023-02-01 00:57:56,completed,bank_transfer
7000,221,2023-01-14 17:15:52,pending,debit_card
7001,1763,2022-07-16 23:13:40,returned,paypal
7002,1198,2024-10-18 16:44:11,completed,paypal
7003,1738,2024-08-26 20:36:29,pending,gift_card
7004,1718,2023-09-14 03:01:15,pending,debit_card
7005,175,2023-06-28 22:34:57,completed,bank_transfer
7006,1078,2024-07-26 12:31:06,pending,bank_transfer
7007,683,2022-03-12 14:41:23,completed,gift_card
7008,1043,2022-03-04 01:41:29,pending,bank_transfer
7009,787,2024-12-28 23:08:55,completed,debit_card
7010,1375,2024-08-20 19:14:33,pending,gift_card
7011,1873,2023-02-21 12:50:13,completed,gift_card
7012,694,2024-10-01 13:23:32,completed,paypal
7013,1793,2022-12-11 14:16:05,completed,bank_transfer
7014,2260,2022-07-16 10:45:07,completed,paypal
7015,2075,2022-10-02 00:32:19,pending,bank_transfer
7016,2111,2023-12-18 18:55:25,completed,debit_card
7017,1779,2024-07-16 11:21:09,completed,gift_card
7018,324,2024-07-02 02:15:19,completed,credit_card
7019,591,2023-03-05 14:55:00,cancelled,paypal
7020,1421,2024-11-10 07:59:16,pending,bank_transfer
7021,1971,2023-11-25 10:36:56,completed,gift_card
7022,2094,2022-10-21 21:56:58,returned,bank_transfer
7023,1401,2024-11-05 16:29:54,returned,credit_card
7024,1660,2023-06-27 23:38:20,completed,paypal
7025,1305,2023-09-27 03:16:45,returned,credit_card
7026,756,2024-12-13 10:41:07,completed,bank_transfer
7027,606,2023-06-12 07:15:38,cancelled,credit_card
7028,501,2023-08-03 18:22:19,completed,paypal
7029,2104,2024-05-28 11:14:02,completed,paypal
7030,774,2024-04-23 16:14:15,completed,gift_card
7031,1265,2023-12-30 16:51:54,cancelled,bank_transfer
7032,1423,2022-05-14 21:52:57,completed,paypal
7033,1860,2022-11-05 10:18:42,completed,gift_card
7034,1957,2023-05-31 23:11:11,completed,credit_card
7035,2088,2024-11-14 15:39:35,returned,bank_transfer
7036,703,2023-12-25 13:54:04,completed,gift_card
7037,368,2022-11-06 00:32:59,completed,bank_transfer
7038,822,2024-10-16 19:10:17,pending,bank_transfer
7039,2460,2024-02-13 16:53:00,completed,credit_card
7040,1662,2024-12-13 22:43:29,pending,bank_transfer
7041,1532,2024-03-13 08:32:01,pending,paypal
7042,534,2023-01-09 10:04:00,completed,bank_transfer
7043,595,2022-02-02 10:17:13,cancelled,paypal
7044,1250,2024-04-26 05:55:24,completed,paypal
7045,368,2022-09-11 13:10:39,cancelled,paypal
7046,1186,2024-11-13 21:50:27,returned,bank_transfer
7047,1258,2024-07-16 17:51:48,returned,gift_card
7048,835,2022-11-12 20:36:12,completed,credit_card
7049,351,2022-04-03 10:47:07,pending,debit_card
7050,1382,2024-06-26 02:59:24,cancelled,bank_transfer
7051,953,2023-09-26 22:59:20,returned,bank_transfer
7052,2093,2022-10-28 20:59:28,completed,bank_transfer
7053,572,2024-05-03 19:25:30,completed,bank_transfer
7054,1113,2022-03-23 23:35:44,pending,gift_card
7055,1833,2024-04-09 20:58:38,completed,bank_transfer
7056,131,2024-11-10 18:50:23,pending,paypal
7057,137,2024-02-14 08:52:44,completed,credit_card
7058,2372,2022-12-07 01:33:54,completed,debit_card
7059,916,2024-05-27 23:27:00,cancelled,paypal
7060,1224,2024-11-13 10:05:34,completed,paypal
7061,1899,2023-09-18 03:55:26,completed,bank_transfer
7062,1341,2023-02-26 11:11:25,cancelled,debit_card
7063,175,2023-02-21 17:23:45,completed,debit_card
7064,1068,2024-10-29 14:26:19,completed,paypal
7065,178,2024-08-19 02:08:41,completed,credit_card
7066,736,2022-05-20 17:53:22,completed,gift_card
7067,1072,2022-08-13 12:44:11,completed,gift_card
7068,263,2024-11-02 21:50:00,completed,credit_card
7069,634,2023-07-01 06:16:02,completed,debit_card
7070,1974,2022-03-10 05:29:28,completed,bank_transfer
7071,1786,2024-06-09 02:58:11,completed,paypal
7072,1371,2023-11-21 18:15:31,completed,debit_card
7073,2367,2022-09-13 04:33:41,cancelled,credit_card
7074,1924,2023-03-14 06:58:31,completed,credit_card
7075,559,2024-06-30 16:41:30,pending,credit_card
7076,626,2024-08-22 20:18:47,cancelled,bank_transfer
7077,1337,2023-01-26 16:15:43,completed,debit_card
7078,154,2023-11-13 10:27:36,returned,credit_card
7079,1705,2024-08-22 22:32:19,cancelled,gift_card
7080,351,2023-04-23 23:40:15,cancelled,credit_card
7081,387,2023-04-07 02:54:12,completed,bank_transfer
7082,1572,2024-06-30 15:00:33,completed,gift_card
7083,120,2022-10-21 19:13:12,completed,paypal
7084,2030,2022-11-18 02:50:35,pending,credit_card
7085,1074,2022-09-03 02:09:22,completed,paypal
7086,1834,2024-06-01 20:08:54,completed,paypal
7087,1857,2024-06-20 20:34:04,cancelled,paypal
7088,2228,2024-02-28 13:59:35,returned,credit_card
7089,1388,2024-11-03 19:34:06,pending,gift_card
7090,729,2023-06-15 22:22:10,completed,bank_transfer
7091,1309,2022-03-23 06:17:31,completed,bank_transfer
7092,1635,2024-07-10 07:24:46,completed,gift_card
7093,3,2023-09-15 21:43:14,completed,paypal
7094,2417,2023-11-30 17:03:13,returned,paypal
7095,1012,2022-01-11 18:08:59,completed,paypal
7096,1778,2022-11-05 05:06:20,completed,debit_card
7097,1893,2024-03-24 18:50:02,completed,paypal
7098,797,2022-12-30 11:41:06,completed,paypal
7099,2157,2022-03-12 21:26:58,returned,debit_card
7100,933,2024-06-26 14:27:09,completed,bank_transfer
7101,2070,2023-04-17 08:58:40,cancelled,debit_card
7102,697,2023-12-24 21:57:27,returned,credit_card
7103,2272,2024-10-09 15:12:32,completed,gift_card
7104,878,2023-04-11 15:51:39,cancelled,debit_card
7105,2193,2024-12-13 12:08:45,completed,gift_card
7106,1879,2023-09-26 04:56:32,cancelled,paypal
7107,1504,2024-11-01 06:37:08,completed,gift_card
7108,11,2024-08-22 16:15:21,completed,debit_card
7109,1486,2022-09-19 02:15:20,cancelled,bank_transfer
7110,583,2022-08-09 18:32:21,completed,paypal
7111,2238,2024-12-26 20:40:09,cancelled,gift_card
7112,14,2022-12-30 10:24:36,returned,paypal
7113,1553,2022-05-04 18:40:23,completed,paypal
7114,342,2022-03-25 09:44:03,pending,debit_card
7115,1210,2023-12-09 04:18:03,returned,paypal
7116,2353,2024-07-05 06:28:33,pending,bank_transfer
7117,1182,2022-10-09 01:16:34,completed,debit_card
7118,679,2024-02-04 22:46:32,pending,bank_transfer
7119,1708,2024-07-27 09:09:58,completed,bank_transfer
7120,919,2022-10-01 18:36:20,returned,bank_transfer
7121,402,2024-07-23 04:33:35,completed,debit_card
7122,559,2024-07-01 10:51:02,pending,bank_transfer
7123,405,2024-10-04 03:26:57,completed,credit_card
7124,2142,2024-10-03 06:19:22,completed,bank_transfer
7125,2359,2022-07-23 01:24:15,completed,gift_card
7126,1934,2024-04-20 22:30:18,cancelled,debit_card
7127,55,2023-01-28 10:21:43,pending,credit_card
7128,890,2023-12-31 15:06:24,completed,bank_transfer
7129,396,2023-07-02 08:03:06,completed,credit_card
7130,1154,2024-12-31 09:28:26,completed,debit_card
7131,2257,2024-10-01 01:59:11,completed,gift_card
7132,1771,2024-10-08 08:54:06,pending,bank_transfer
7133,1233,2024-06-23 14:01:31,cancelled,paypal
7134,1659,2024-09-21 12:49:06,pending,credit_card
7135,2427,2024-01-01 04:36:12,completed,debit_card
7136,1209,2024-12-31 00:33:15,returned,debit_card
7137,1011,2024-05-14 22:04:49,completed,paypal
7138,950,2022-02-20 00:57:05,completed,credit_card
7139,847,2023-09-19 04:20:11,cancelled,gift_card
7140,131,2022-08-29 16:05:52,completed,debit_card
7141,1584,2024-06-12 17:31:25,pending,paypal
7142,1584,2023-06-11 11:25:45,completed,credit_card
7143,55,2023-07-03 10:50:10,returned,paypal
7144,2185,2024-12-18 03:41:22,pending,debit_card
7145,611,2024-12-14 01:04:40,pending,debit_card
7146,763,2024-08-31 05:23:06,completed,gift_card
7147,240,2024-10-01 18:16:08,pending,gift_card
7148,2302,2024-10-29 01:53:35,completed,credit_card
7149,1133,2022-05-08 20:22:47,completed,paypal
7150,505,2024-09-11 16:19:07,completed,credit_card
7151,198,2023-10-02 02:15:33,completed,credit_card
7152,2390,2022-04-06 02:45:44,completed,credit_card
7153,1239,2022-07-02 06:16:17,completed,gift_card
7154,532,2024-12-01 09:41:46,completed,bank_transfer
7155,1926,2024-02-05 08:41:49,completed,bank_transfer
7156,1087,2024-01-19 12:43:01,pending,credit_card
7157,1537,2024-11-22 14:54:19,returned,credit_card
7158,2372,2024-03-18 09:20:34,completed,paypal
7159,250,2023-09-20 13:06:04,completed,debit_card
7160,1291,2024-12-27 09:15:20,completed,credit_card
7161,1540,2024-06-14 15:26:09,cancelled,paypal
7162,2239,2022-05-10 13:57:59,cancelled,gift_card
7163,1547,2022-01-11 17:42:03,completed,bank_transfer
7164,1154,2024-12-23 02:52:07,cancelled,debit_card
7165,295,2023-05-12 03:06:54,cancelled,gift_card
7166,199,2024-08-17 06:45:19,cancelled,gift_card
7167,1573,2024-11-22 12:56:45,pending,credit_card
