customer_id,last_order_date,frequency,monetary,recency,R,F,M,rfm_score,rfm_segment
1260,2024-12-12 21:43:44,4,3692.2875,20,5,5,4,14,Champions
1262,2023-03-12 23:15:19,1,1834.962,661,1,1,3,5,Hibernating
1263,2024-07-30 12:54:49,6,13193.226,155,4,5,5,14,Champions
1264,2024-12-31 13:59:29,2,2803.57,1,5,2,4,11,Potential
1265,2023-11-10 17:42:30,4,4111.9155,418,2,5,5,12,At Risk
1266,2024-12-25 22:34:02,4,4718.655,7,5,5,5,15,Champions
1267,2024-10-17 16:47:31,1,999.7520000000001,76,4,1,2,7,Potential
1268,2024-05-27 11:52:08,2,514.07,219,3,2,1,6,Potential
1269,2024-12-14 12:36:19,4,6020.416,18,5,5,5,15,Champions
1270,2022-06-09 23:23:56,1,1763.1909999999998,937,1,1,3,5,Hibernating
1271,2024-08-08 15:08:00,3,2873.2470000000003,146,4,4,4,12,Champions
1272,2024-05-09 22:38:33,2,1035.8415,237,3,2,2,7,Potential
1273,2024-10-23 10:27:02,2,240.86350000000002,70,5,2,1,8,Potential
1274,2023-10-23 10:56:28,3,2344.779,436,2,4,3,9,At Risk
1275,2024-08-24 05:03:00,1,596.48,130,4,1,1,6,Potential
1276,2024-12-28 11:27:54,2,1165.6399999999999,4,5,2,2,9,Potential
1277,2022-12-10 14:23:25,1,2275.867,753,1,1,3,5,Hibernating
1278,2024-03-05 21:06:26,2,2915.958,302,3,2,4,9,Potential
1279,2023-10-19 04:57:28,2,1089.259,440,2,2,2,6,Hibernating
1280,2023-03-04 13:07:55,1,551.4885,669,1,1,1,3,Hibernating
1281,2024-12-16 18:14:15,2,-9306.922,16,5,2,1,8,Potential
1282,2022-09-18 00:19:43,1,2060.3965,836,1,1,3,5,Hibernating
1283,2023-10-27 08:01:22,1,616.47,432,2,1,1,4,Hibernating
1284,2024-04-12 08:51:23,2,2535.554,264,3,2,3,8,Potential
1285,2024-09-09 20:40:19,2,1561.0795,114,4,2,2,8,Potential
1286,2024-11-18 20:36:12,2,1066.3029999999999,44,5,2,2,9,Potential
1287,2024-11-29 19:25:11,3,3135.6385,33,5,4,4,13,Champions
1289,2024-08-07 00:15:37,1,1524.7435,147,4,1,2,7,Potential
1290,2022-11-21 01:07:06,2,4294.437,772,1,2,5,8,Hibernating
1291,2024-12-27 09:15:20,2,1757.707,5,5,2,3,10,Potential
1292,2023-09-04 08:02:19,2,1623.1725,485,2,2,2,6,Hibernating
1295,2024-09-17 23:38:56,1,150.1,106,4,1,1,6,Potential
1297,2023-03-05 01:11:25,1,1189.7,668,1,1,2,4,Hibernating
1298,2022-05-25 09:03:14,1,1571.26,952,1,1,2,4,Hibernating
1299,2023-03-20 16:32:54,3,2763.5075,653,1,4,4,9,At Risk
1300,2024-11-01 22:38:05,3,2613.8875,61,5,4,4,13,Champions
1302,2023-01-10 17:01:46,1,277.92,722,1,1,1,3,Hibernating
1303,2023-07-28 06:40:59,1,156.75,523,2,1,1,4,Hibernating
1304,2024-04-24 01:06:50,2,2502.7200000000003,252,3,2,3,8,Potential
1305,2024-04-16 01:03:41,3,2582.0315,260,3,4,3,10,Potential
1306,2024-05-02 18:16:43,2,1897.806,244,3,2,3,8,Potential
1307,2024-07-07 09:17:27,4,5054.5745,178,3,5,5,13,Potential
1308,2023-10-20 17:13:08,1,1522.6190000000001,439,2,1,2,5,Hibernating
1309,2024-10-08 07:44:50,7,8799.0935,85,4,5,5,14,Champions
1310,2024-07-28 10:43:05,2,1490.1619999999998,157,4,2,2,8,Potential
1312,2023-10-28 11:12:58,4,6380.3475,431,2,5,5,12,At Risk
1313,2024-04-09 14:20:08,3,3779.206,267,3,4,4,11,Potential
1314,2024-12-27 14:05:24,2,715.9615,5,5,2,1,8,Potential
1315,2023-01-18 21:41:04,3,3445.5205,714,1,4,4,9,At Risk
1316,2024-12-07 08:33:03,5,40678.1115,25,5,5,5,15,Champions
1317,2023-09-08 04:28:14,1,1502.076,481,2,1,2,5,Hibernating
1318,2024-04-22 16:23:32,2,1372.288,254,3,2,2,7,Potential
1321,2022-04-01 02:45:58,1,171.89,1006,1,1,1,3,Hibernating
1322,2024-02-07 14:31:41,1,551.286,329,2,1,1,4,Hibernating
1323,2023-11-16 16:43:31,1,1339.801,412,2,1,2,5,Hibernating
1324,2024-07-07 12:42:44,4,1208.4205,178,3,5,2,10,Potential
1325,2024-05-31 06:23:31,2,5048.6115,215,3,2,5,10,Potential
1327,2023-09-01 23:29:41,3,1760.827,488,2,4,3,9,At Risk
1328,2024-11-25 10:12:21,2,16359.141999999998,37,5,2,5,12,Potential
1330,2023-10-08 10:34:48,3,8547.353,451,2,4,5,11,At Risk
1331,2024-01-15 22:29:49,2,3869.075,352,2,2,4,8,Hibernating
1332,2024-04-03 01:39:06,1,1496.856,273,3,1,2,6,Potential
1334,2023-01-01 18:36:32,2,1622.157,731,1,2,2,5,Hibernating
1335,2024-03-06 05:34:48,2,2368.69,301,3,2,3,8,Potential
1336,2024-06-04 09:03:38,3,3175.772,211,3,4,4,11,Potential
1337,2023-01-26 16:15:43,2,2327.426,706,1,2,3,6,Hibernating
1338,2022-05-03 12:33:47,1,852.9200000000001,974,1,1,1,3,Hibernating
1339,2024-12-30 03:48:42,1,715.6080000000001,2,5,1,1,7,Potential
1341,2023-12-10 20:33:05,2,4263.91,388,2,2,5,9,Hibernating
1343,2024-07-05 01:19:12,1,1519.0700000000002,180,3,1,2,6,Potential
1345,2024-10-27 16:08:01,2,2280.92,66,5,2,3,10,Potential
1346,2023-02-10 21:58:16,3,2844.1389999999997,691,1,4,4,9,At Risk
1347,2023-08-23 22:58:51,2,70236.44,497,2,2,5,9,Hibernating
1348,2024-02-20 15:44:52,1,1225.2199999999998,316,2,1,2,5,Hibernating
1349,2023-03-02 08:54:07,1,1373.7,671,1,1,2,4,Hibernating
1350,2023-10-19 06:44:14,1,578.59,440,2,1,1,4,Hibernating
1351,2024-11-29 02:41:01,1,1442.613,33,5,1,2,8,Potential
1352,2024-11-11 17:44:41,3,1322.338,51,5,4,2,11,Loyal
1354,2024-03-24 01:09:40,1,429.63,283,3,1,1,5,Potential
1355,2022-11-05 03:26:44,1,1532.7630000000001,788,1,1,2,4,Hibernating
1357,2024-01-31 13:17:05,4,39417.303,336,2,5,5,12,At Risk
1358,2023-06-04 17:13:41,1,205.71,577,1,1,1,3,Hibernating
1359,2024-03-22 22:23:02,1,2250.3525,285,3,1,3,7,Potential
1360,2024-08-16 01:35:16,2,1794.15,138,4,2,3,9,Potential
1361,2024-02-25 18:57:30,2,2518.3655,311,2,2,3,7,Hibernating
1362,2024-10-16 01:03:11,4,7366.8814999999995,77,4,5,5,14,Champions
1363,2024-09-27 00:40:52,1,182.56149999999997,96,4,1,1,6,Potential
1364,2024-10-11 04:02:34,1,2777.0115,82,4,1,4,9,Potential
1365,2024-12-07 11:48:10,2,722.3299999999999,25,5,2,1,8,Potential
1366,2023-11-19 20:07:33,2,2897.6,409,2,2,4,8,Hibernating
1367,2022-03-25 01:08:32,3,3205.4135,1013,1,4,4,9,At Risk
1368,2024-07-04 10:51:14,1,1018.6500000000001,181,3,1,2,6,Potential
1369,2023-10-04 02:50:04,5,13604.042500000001,455,2,5,5,12,At Risk
1370,2023-11-20 17:49:01,4,4208.2925,408,2,5,5,12,At Risk
1371,2024-03-12 09:44:54,2,771.3449999999999,295,3,2,1,6,Potential
1372,2024-10-26 00:55:40,1,833.8,67,5,1,1,7,Potential
1374,2024-11-02 00:23:28,2,1356.13,60,5,2,2,9,Potential
1376,2024-02-22 04:26:10,2,1170.829,314,2,2,2,6,Hibernating
1378,2024-12-29 14:37:10,2,1075.1870000000001,3,5,2,2,9,Potential
1379,2024-12-30 12:54:29,5,6328.3925,2,5,5,5,15,Champions
1380,2024-12-08 01:48:49,4,2897.87,24,5,5,4,14,Champions
1381,2024-02-06 20:56:17,2,10566.8225,330,2,2,5,9,Hibernating
1382,2024-11-23 23:40:17,3,11770.505000000001,39,5,4,5,14,Champions
1383,2024-10-27 14:35:29,5,4291.1195,66,5,5,5,15,Champions
1384,2024-07-08 01:54:01,3,3548.9210000000003,177,3,4,4,11,Potential
1386,2022-03-10 10:25:15,1,1339.416,1028,1,1,2,4,Hibernating
1387,2024-09-16 20:12:42,4,4236.7535,107,4,5,5,14,Champions
1388,2024-11-21 20:36:53,1,916.184,41,5,1,2,8,Potential
1389,2023-02-26 03:39:07,1,729.041,675,1,1,1,3,Hibernating
1390,2022-07-07 03:40:55,1,35.67,909,1,1,1,3,Hibernating
1391,2024-08-04 11:34:21,2,2779.145,150,4,2,4,10,Potential
1392,2024-12-02 10:29:46,2,1915.8155,30,5,2,3,10,Potential
1393,2024-08-19 21:37:12,1,308.682,135,4,1,1,6,Potential
1394,2024-11-28 19:06:30,2,3215.2264999999998,34,5,2,4,11,Potential
1395,2024-03-22 15:44:12,1,806.3639999999999,285,3,1,1,5,Potential
1396,2024-09-19 13:02:24,1,673.777,104,4,1,1,6,Potential
1397,2023-05-23 03:46:33,1,2272.796,589,1,1,3,5,Hibernating
1398,2024-06-15 16:21:01,4,3674.601,200,3,5,4,12,Potential
1399,2024-10-31 13:34:17,3,2199.995,62,5,4,3,12,Loyal
1400,2023-12-12 20:24:08,2,3413.697,386,2,2,4,8,Hibernating
1402,2024-12-01 08:25:00,2,1373.1055000000001,31,5,2,2,9,Potential
1403,2024-01-08 17:52:24,1,2804.8500000000004,359,2,1,4,7,Hibernating
1404,2023-11-23 17:40:56,1,850.7,405,2,1,1,4,Hibernating
1405,2024-04-08 01:54:40,3,1307.5045,268,3,4,2,9,Potential
1406,2024-10-31 21:59:57,3,2948.508,62,5,4,4,13,Champions
1407,2024-11-21 11:14:59,2,2986.782,41,5,2,4,11,Potential
1408,2024-10-14 01:05:15,4,3274.906,79,4,5,4,13,Champions
1409,2024-04-23 20:30:37,1,1051.379,253,3,1,2,6,Potential
1410,2024-09-22 21:45:55,6,5513.552,101,4,5,5,14,Champions
1412,2022-08-23 07:02:11,2,3514.562,862,1,2,4,7,Hibernating
1413,2024-03-11 09:52:56,5,6561.228,296,3,5,5,13,Potential
1414,2024-02-09 23:27:54,3,2200.2295,327,2,4,3,9,At Risk
1415,2024-01-16 10:55:25,3,6489.932,351,2,4,5,11,At Risk
1416,2024-07-11 20:25:33,1,136.944,174,3,1,1,5,Potential
1417,2024-11-16 15:20:06,3,33978.791000000005,46,5,4,5,14,Champions
1418,2024-08-01 20:36:36,1,500.91,153,4,1,1,6,Potential
1419,2024-07-29 18:36:26,3,3228.1335,156,4,4,4,12,Champions
1420,2024-12-03 17:29:40,2,1467.6190000000001,29,5,2,2,9,Potential
1421,2024-08-24 09:04:15,2,10298.358,130,4,2,5,11,Potential
1422,2024-03-17 05:07:14,2,2185.4505,290,3,2,3,8,Potential
1423,2023-07-30 15:45:07,3,1147.909,521,2,4,2,8,Potential
1424,2023-12-27 09:21:03,3,2984.5585,371,2,4,4,10,At Risk
1425,2024-05-14 11:54:40,2,1004.6814999999999,232,3,2,2,7,Potential
1426,2024-07-15 21:29:39,2,3295.4345,170,3,2,4,9,Potential
1427,2024-09-14 16:58:20,2,1811.4310000000003,109,4,2,3,9,Potential
1428,2022-08-20 15:30:42,1,1212.1940000000002,865,1,1,2,4,Hibernating
1429,2023-03-31 22:53:21,4,16976.127,642,1,5,5,11,At Risk
1430,2024-09-22 13:46:03,2,2092.3900000000003,101,4,2,3,9,Potential
1432,2024-04-13 04:19:35,2,2003.562,263,3,2,3,8,Potential
1433,2024-04-28 17:24:29,2,567.47,248,3,2,1,6,Potential
1434,2024-10-06 01:00:09,2,2973.6345,87,4,2,4,10,Potential
1436,2024-08-03 23:08:23,4,2874.2325,151,4,5,4,13,Champions
1437,2024-07-04 20:52:29,3,1737.35,181,3,4,3,10,Potential
1438,2024-09-11 08:06:12,3,1917.231,112,4,4,3,11,Loyal
1439,2024-07-03 05:56:03,3,2799.223,182,3,4,4,11,Potential
1440,2024-11-05 15:07:58,1,1607.4499999999998,57,5,1,2,8,Potential
1441,2024-12-02 03:11:15,2,3712.7895,30,5,2,4,11,Potential
1442,2024-06-26 01:16:17,3,2671.6299999999997,189,3,4,4,11,Potential
1443,2024-10-05 07:45:45,4,3510.0905000000002,88,4,5,4,13,Champions
1444,2023-01-16 02:42:54,1,657.5,716,1,1,1,3,Hibernating
1445,2024-04-10 05:35:29,1,201.294,266,3,1,1,5,Potential
1446,2024-08-30 19:26:51,1,45.5335,124,4,1,1,6,Potential
1448,2023-01-09 19:22:25,2,4573.6255,723,1,2,5,8,Hibernating
1449,2024-06-10 04:44:55,5,4795.0035,205,3,5,5,13,Potential
1450,2024-12-16 07:47:44,4,5519.8015,16,5,5,5,15,Champions
1451,2024-10-02 23:04:17,3,1769.83,91,4,4,3,11,Loyal
1452,2023-06-14 20:15:48,2,1073.84,567,1,2,2,5,Hibernating
1453,2022-08-15 11:34:14,1,271.77599999999995,870,1,1,1,3,Hibernating
1454,2024-11-05 07:21:47,2,1428.9450000000002,57,5,2,2,9,Potential
1455,2024-11-15 00:06:59,3,38024.309,47,5,4,5,14,Champions
1456,2024-09-28 19:33:31,3,4447.3945,95,4,4,5,13,Champions
1457,2022-03-24 17:33:57,1,1439.912,1014,1,1,2,4,Hibernating
1458,2024-10-17 07:01:24,2,420.49399999999997,76,4,2,1,7,Potential
1459,2023-01-12 04:39:55,1,120.976,720,1,1,1,3,Hibernating
1461,2023-12-17 15:31:41,1,2034.274,381,2,1,3,6,Hibernating
1462,2024-05-01 06:36:13,4,3690.1089999999995,245,3,5,4,12,Potential
1463,2023-08-17 21:22:05,2,2621.46,503,2,2,4,8,Hibernating
1464,2024-12-12 18:25:50,2,4156.568,20,5,2,5,12,Potential
1465,2024-04-05 10:05:02,2,1037.077,271,3,2,2,7,Potential
1466,2023-07-22 19:12:20,2,3105.777,529,1,2,4,7,Hibernating
1467,2022-11-19 15:11:22,1,1437.0605,774,1,1,2,4,Hibernating
1468,2022-07-31 17:07:56,1,1861.31,885,1,1,3,5,Hibernating
1469,2024-12-12 01:15:23,6,9853.7975,20,5,5,5,15,Champions
1470,2024-09-24 05:35:34,1,367.74,99,4,1,1,6,Potential
1472,2024-07-31 22:11:52,1,921.24,154,4,1,2,7,Potential
1473,2024-03-23 09:32:06,2,2064.624,284,3,2,3,8,Potential
1474,2022-07-17 18:15:40,1,28262.7855,899,1,1,5,7,Hibernating
1475,2024-09-16 01:13:53,2,4255.5755,107,4,2,5,11,Potential
1476,2024-09-29 09:00:49,5,4520.701,94,4,5,5,14,Champions
1477,2024-01-30 09:36:32,3,1356.95,337,2,4,2,8,Potential
1478,2024-12-06 09:49:31,4,5640.1085,26,5,5,5,15,Champions
1481,2024-09-29 00:58:51,2,1545.99,94,4,2,2,8,Potential
1482,2023-09-23 11:12:01,2,1701.229,466,2,2,3,7,Hibernating
1483,2024-04-09 22:51:04,2,2074.02,267,3,2,3,8,Potential
1484,2024-02-17 19:53:51,2,1208.3604999999998,319,2,2,2,6,Hibernating
1485,2024-09-30 12:21:38,4,6392.655500000001,93,4,5,5,14,Champions
1486,2023-04-16 03:56:29,1,924.1755,626,1,1,2,4,Hibernating
1487,2024-11-12 18:33:11,3,5221.5675,50,5,4,5,14,Champions
1488,2024-08-16 22:51:18,4,3925.7965,138,4,5,4,13,Champions
1489,2023-12-01 06:35:16,3,3565.02,397,2,4,4,10,At Risk
1490,2024-12-28 20:32:08,2,453.16,4,5,2,1,8,Potential
1491,2023-06-15 04:56:32,1,811.566,566,1,1,1,3,Hibernating
1492,2024-10-23 11:17:25,5,4961.3215,70,5,5,5,15,Champions
1493,2024-07-29 01:10:14,5,5142.316,156,4,5,5,14,Champions
1494,2024-12-19 10:48:32,6,8549.1985,13,5,5,5,15,Champions
1495,2024-08-05 08:18:40,3,1674.9734999999998,149,4,4,3,11,Loyal
1497,2024-06-24 02:18:11,1,1468.927,191,3,1,2,6,Potential
1498,2024-10-05 04:36:29,4,4074.0190000000002,88,4,5,5,14,Champions
1499,2024-05-04 11:11:41,2,1362.951,242,3,2,2,7,Potential
1500,2023-07-03 07:42:17,3,719.8550000000002,548,1,4,1,6,Potential
1501,2023-07-06 02:30:56,2,2643.469,545,1,2,4,7,Hibernating
1504,2024-11-01 06:37:08,3,1995.063,61,5,4,3,12,Loyal
1505,2024-05-11 13:52:22,1,3205.05,235,3,1,4,8,Potential
1506,2024-04-30 06:31:13,1,1047.69,246,3,1,2,6,Potential
1507,2024-04-19 01:24:38,4,3644.2025000000003,257,3,5,4,12,Potential
1508,2024-12-17 15:37:08,1,294.771,15,5,1,1,7,Potential
1509,2022-08-18 01:34:13,1,963.201,867,1,1,2,4,Hibernating
1510,2023-05-24 05:43:10,2,2579.423,588,1,2,3,6,Hibernating
1511,2023-08-16 17:49:49,2,1552.47,504,2,2,2,6,Hibernating
1512,2024-07-05 07:49:40,2,462.74600000000004,180,3,2,1,6,Potential
1513,2024-04-03 08:49:17,2,1418.5140000000001,273,3,2,2,7,Potential
1514,2023-06-13 14:43:30,1,3570.1099999999997,568,1,1,4,6,Hibernating
1516,2024-03-26 09:27:42,1,1810.176,281,3,1,3,7,Potential
1517,2024-08-24 06:04:55,2,1080.38,130,4,2,2,8,Potential
1518,2023-09-15 23:28:08,3,4147.49,474,2,4,5,11,At Risk
1519,2024-02-27 06:12:13,4,4787.3525,309,2,5,5,12,At Risk
1520,2024-05-19 02:11:24,2,1643.8600000000001,227,3,2,2,7,Potential
1521,2023-11-19 22:28:13,3,5412.8465,409,2,4,5,11,At Risk
1523,2023-05-16 10:58:27,2,-338.7850000000001,596,1,2,1,4,Hibernating
1524,2023-12-05 04:32:49,2,1565.696,393,2,2,2,6,Hibernating
1525,2024-12-31 18:00:55,2,2343.8925,1,5,2,3,10,Potential
1526,2024-11-09 17:56:53,3,186.28,53,5,4,1,10,Loyal
1527,2024-11-21 22:01:39,2,1145.41,41,5,2,2,9,Potential
1528,2024-11-11 05:33:08,3,2873.086,51,5,4,4,13,Champions
1529,2023-11-22 07:39:47,2,1338.067,406,2,2,2,6,Hibernating
1530,2024-10-21 22:50:17,2,26588.08,72,4,2,5,11,Potential
1531,2023-04-04 11:39:01,3,3819.3250000000003,638,1,4,4,9,At Risk
1532,2024-10-22 23:22:28,4,1590.3484999999998,71,5,5,2,12,Loyal
1533,2024-12-07 08:19:45,5,59602.714,25,5,5,5,15,Champions
1534,2024-12-20 11:31:06,3,4336.627,12,5,4,5,14,Champions
1535,2024-05-23 17:35:40,1,1234.993,223,3,1,2,6,Potential
1536,2024-05-11 21:08:31,2,1846.3600000000001,235,3,2,3,8,Potential
1538,2024-01-11 15:18:39,2,3224.6825,356,2,2,4,8,Hibernating
1539,2024-12-13 17:46:26,5,10967.2235,19,5,5,5,15,Champions
1540,2023-02-20 06:09:04,3,5630.773499999999,681,1,4,5,10,At Risk
1541,2024-09-16 05:13:45,2,572.9915,107,4,2,1,7,Potential
1542,2024-10-05 08:54:33,2,2177.087,88,4,2,3,9,Potential
1543,2022-11-20 10:24:42,3,2830.423,773,1,4,4,9,At Risk
1544,2024-02-02 21:45:22,2,1528.406,334,2,2,2,6,Hibernating
1546,2024-08-09 08:09:42,3,3096.06,145,4,4,4,12,Champions
1547,2023-07-03 07:40:29,4,5872.85,548,1,5,5,11,At Risk
1548,2024-08-05 09:08:10,5,7560.043500000001,149,4,5,5,14,Champions
1549,2023-09-19 23:36:11,2,1964.0310000000002,470,2,2,3,7,Hibernating
1550,2024-10-10 13:07:47,3,2501.2065,83,4,4,3,11,Loyal
1551,2024-09-03 12:14:39,2,2715.741,120,4,2,4,10,Potential
1552,2024-10-25 10:59:07,1,841.12,68,5,1,1,7,Potential
1553,2022-09-08 21:01:46,2,779.7560000000001,846,1,2,1,4,Hibernating
1554,2023-09-28 05:40:42,4,5340.8005,461,2,5,5,12,At Risk
1555,2024-05-28 18:45:14,2,933.4499999999999,218,3,2,2,7,Potential
1556,2024-12-16 04:52:56,7,8305.2635,16,5,5,5,15,Champions
1557,2023-12-25 02:10:12,3,2751.195,373,2,4,4,10,At Risk
1558,2023-01-11 12:31:21,1,1130.31,721,1,1,2,4,Hibernating
1559,2024-11-03 13:25:07,4,2795.113,59,5,5,4,14,Champions
1560,2024-01-03 15:21:38,1,383.112,364,2,1,1,4,Hibernating
1561,2024-07-10 01:13:25,2,2575.56,175,3,2,3,8,Potential
1562,2023-12-09 11:40:37,4,4561.772,389,2,5,5,12,At Risk
1563,2024-08-08 13:11:37,3,5035.433999999999,146,4,4,5,13,Champions
1564,2024-12-30 17:09:09,1,1471.6565,2,5,1,2,8,Potential
1565,2024-11-06 09:56:08,1,1120.02,56,5,1,2,8,Potential
1566,2024-02-26 05:26:28,1,1916.99,310,2,1,3,6,Hibernating
1567,2023-03-14 14:27:47,2,1096.572,659,1,2,2,5,Hibernating
1568,2023-06-03 06:16:22,1,476.204,578,1,1,1,3,Hibernating
1569,2024-12-05 08:48:04,2,1521.0,27,5,2,2,9,Potential
1570,2024-11-28 07:34:48,2,1452.6945,34,5,2,2,9,Potential
1571,2024-01-03 21:47:01,2,1304.4424999999999,364,2,2,2,6,Hibernating
1572,2024-06-30 15:00:33,2,2656.7844999999998,185,3,2,4,9,Potential
1573,2024-12-02 05:13:42,4,3457.5845,30,5,5,4,14,Champions
1574,2024-05-03 04:49:15,4,15448.1705,243,3,5,5,13,Potential
1575,2023-11-30 05:27:48,1,343.704,398,2,1,1,4,Hibernating
1577,2024-10-31 17:56:01,2,595.5619999999999,62,5,2,1,8,Potential
1578,2024-12-18 07:41:03,4,1755.454,14,5,5,3,13,Loyal
1579,2024-06-21 14:13:35,1,2175.544,194,3,1,3,7,Potential
1580,2023-05-07 03:25:25,2,1312.44,605,1,2,2,5,Hibernating
1583,2023-01-19 17:59:44,1,717.32,713,1,1,1,3,Hibernating
1584,2023-06-11 11:25:45,1,526.5,570,1,1,1,3,Hibernating
1585,2023-02-01 00:57:56,1,338.4,700,1,1,1,3,Hibernating
1586,2024-10-25 20:58:27,2,-310.60900000000004,68,5,2,1,8,Potential
1587,2024-10-11 18:18:22,4,3483.502,82,4,5,4,13,Champions
1588,2024-02-24 21:34:18,1,1437.54,312,2,1,2,5,Hibernating
1589,2024-07-25 00:54:56,1,985.046,160,4,1,2,7,Potential
1590,2024-12-11 00:09:33,2,9907.246,21,5,2,5,12,Potential
1591,2024-12-17 01:15:13,4,3276.211,15,5,5,4,14,Champions
1592,2024-09-15 22:53:14,4,2924.511,108,4,5,4,13,Champions
1593,2024-03-24 20:38:14,2,2858.223,283,3,2,4,9,Potential
1595,2024-06-22 22:05:34,6,11253.200499999999,193,3,5,5,13,Potential
1596,2024-02-19 07:55:38,3,6220.812,317,2,4,5,11,At Risk
1598,2024-09-16 12:25:02,2,191.8025,107,4,2,1,7,Potential
1599,2024-10-16 04:29:01,2,2045.464,77,4,2,3,9,Potential
1600,2024-12-10 17:41:14,1,841.5875,22,5,1,1,7,Potential
1601,2024-08-24 04:22:07,3,-47.75450000000001,130,4,4,1,9,Loyal
1602,2024-11-23 18:32:13,4,2702.357,39,5,5,4,14,Champions
1603,2024-11-28 09:56:06,5,5808.844,34,5,5,5,15,Champions
1605,2023-12-20 15:41:06,2,5371.1755,378,2,2,5,9,Hibernating
1606,2024-09-27 02:30:37,1,725.1400000000001,96,4,1,1,6,Potential
1607,2024-07-02 19:11:43,2,363.23,183,3,2,1,6,Potential
1608,2023-05-30 21:44:08,2,3283.924,582,1,2,4,7,Hibernating
1609,2023-11-05 10:33:13,2,890.49,423,2,2,2,6,Hibernating
1610,2024-05-07 10:17:03,4,5311.0335,239,3,5,5,13,Potential
1611,2024-10-07 14:31:45,2,1871.926,86,4,2,3,9,Potential
1612,2024-10-04 10:08:32,2,664.836,89,4,2,1,7,Potential
1613,2024-11-22 07:22:12,4,7476.371,40,5,5,5,15,Champions
1614,2024-11-06 09:21:08,6,5547.3115,56,5,5,5,15,Champions
1615,2022-06-12 20:43:40,2,920.6500000000001,934,1,2,2,5,Hibernating
1616,2022-05-02 12:17:01,1,443.54,975,1,1,1,3,Hibernating
1618,2023-12-12 04:53:32,1,505.4885,386,2,1,1,4,Hibernating
1619,2023-01-09 11:38:28,1,746.2230000000001,723,1,1,1,3,Hibernating
1621,2023-06-23 16:42:24,1,1109.58,558,1,1,2,4,Hibernating
1622,2024-11-23 20:33:23,1,798.4200000000001,39,5,1,1,7,Potential
1624,2024-04-18 05:06:20,2,4974.4664999999995,258,3,2,5,10,Potential
1625,2024-11-20 12:42:05,3,3448.1175,42,5,4,4,13,Champions
1626,2024-11-22 15:14:06,2,649.41,40,5,2,1,8,Potential
1627,2022-02-19 03:19:40,1,1865.81,1047,1,1,3,5,Hibernating
1628,2024-07-24 09:12:12,3,5251.633,161,3,4,5,12,Potential
1629,2023-10-28 09:28:13,3,5274.155500000001,431,2,4,5,11,At Risk
1630,2023-06-30 12:07:16,1,388.416,551,1,1,1,3,Hibernating
1631,2024-10-07 17:00:35,3,3431.548,86,4,4,4,12,Champions
1632,2023-10-20 05:30:08,3,2306.9525,439,2,4,3,9,At Risk
1633,2023-12-08 10:51:49,3,3651.346,390,2,4,4,10,At Risk
1634,2023-06-03 03:26:44,1,3357.926,578,1,1,4,6,Hibernating
1635,2024-08-30 17:30:12,2,4265.1055,124,4,2,5,11,Potential
1636,2024-06-08 12:09:31,2,1679.6770000000001,207,3,2,3,8,Potential
1637,2024-11-17 00:12:13,2,5215.506,45,5,2,5,12,Potential
1638,2024-06-25 17:08:08,1,335.88,190,3,1,1,5,Potential
1640,2024-10-18 02:03:00,3,1269.5104999999999,75,4,4,2,10,Loyal
1642,2024-11-10 00:10:44,2,1533.6960000000001,52,5,2,2,9,Potential
1644,2024-02-11 08:26:02,1,774.231,325,2,1,1,4,Hibernating
1647,2023-12-30 22:02:31,5,20061.81,368,2,5,5,12,At Risk
1648,2024-08-09 15:58:57,2,1787.58,145,4,2,3,9,Potential
1649,2024-02-25 14:30:23,1,942.96,311,2,1,2,5,Hibernating
1650,2024-10-21 14:27:02,3,4251.0905,72,4,4,5,13,Champions
1651,2022-12-25 12:41:20,2,2585.406,738,1,2,3,6,Hibernating
1652,2024-07-12 18:22:23,2,5829.412,173,3,2,5,10,Potential
1655,2024-07-15 09:13:14,1,523.352,170,3,1,1,5,Potential
1656,2024-06-25 22:28:50,5,6795.119500000001,190,3,5,5,13,Potential
1657,2024-12-27 05:05:01,2,3539.1025,5,5,2,4,11,Potential
1658,2023-11-07 02:50:30,3,4831.43,421,2,4,5,11,At Risk
1659,2024-09-26 05:19:43,2,2431.7555,97,4,2,3,9,Potential
1660,2023-06-27 23:38:20,2,2597.536,554,1,2,3,6,Hibernating
1661,2024-11-02 17:36:52,1,953.59,60,5,1,2,8,Potential
1662,2024-11-06 02:19:35,2,1499.977,56,5,2,2,9,Potential
1663,2022-03-29 16:39:39,2,1964.008,1009,1,2,3,6,Hibernating
1664,2024-08-15 22:57:31,5,6121.391,139,4,5,5,14,Champions
1665,2024-09-06 09:05:12,2,2466.7955,117,4,2,3,9,Potential
1666,2024-09-23 20:33:06,4,1318.98,100,4,5,2,11,Loyal
1667,2024-01-19 01:54:09,3,1609.2185,348,2,4,2,8,Potential
1668,2024-09-28 03:29:11,3,19859.019500000002,95,4,4,5,13,Champions
1669,2022-12-23 12:50:07,1,4036.9064999999996,740,1,1,4,6,Hibernating
1670,2024-10-21 04:04:23,2,1490.1779999999999,72,4,2,2,8,Potential
1671,2024-03-26 08:36:49,2,228.529,281,3,2,1,6,Potential
1672,2024-01-20 21:28:33,2,3720.0445,347,2,2,4,8,Hibernating
1673,2024-10-18 06:28:16,2,1308.4405,75,4,2,2,8,Potential
