product_id,product_name,recommended_product_id,recommended_product_name,similarity,rank
281,Citizen Non-Fiction,166,Power Fitnes,0.10775449168807309,2
281,Citizen Non-Fiction,247,Good Haircare,0.10639903531978628,3
281,Citizen Non-Fiction,186,Along Fitnes,0.10383482633023301,4
281,Citizen Non-Fiction,219,Example Supplement,0.09096925576737039,5
282,Discuss Fiction,172,Half Team Sport,0.15602161985357416,1
282,Discuss Fiction,83,Rich Furniture,0.12279325377235908,2
282,Discuss Fiction,218,Month Supplement,0.11933359262635951,3
282,Discuss Fiction,276,Recently Non-Fiction,0.10733317108221518,4
282,Discuss Fiction,163,Ready Cycling,0.10619477512887363,5
283,Strategy Children,88,Voice Decor,0.12108709578306662,1
283,Strategy Children,180,Grow Team Sport,0.11846977555181847,2
283,Strategy Children,205,Back Haircare,0.0890870806374748,3
283,Strategy Children,161,Between Fitnes,0.08494119857293761,4
283,Strategy Children,51,Former Cookware,0.08439494725697222,5
284,Do Fiction,243,Son Personal Care,0.10787924283421142,1
284,Do Fiction,44,Walk Camera,0.10655552101149876,2
284,Do Fiction,169,Contain Cycling,0.10404798103595464,3
284,Do Fiction,253,Happen Fiction,0.0947160186768878,4
284,Do Fiction,182,Answer Fitnes,0.0860858193900743,5
285,Foot Children,225,Discover Skincare,0.1339855501894681,1
285,Foot Children,290,Administration Children,0.09664856167204207,2
285,Foot Children,237,Against Skincare,0.09276994905294839,3
285,Foot Children,249,Across Skincare,0.08540979350605948,4
285,Foot Children,11,Change Smartphone,0.0816118835554315,5
286,Give Non-Fiction,41,Rest Smartphone,0.14713826488260678,1
286,Give Non-Fiction,239,Increase Haircare,0.13631013668492176,2
286,Give Non-Fiction,212,Another Personal Care,0.1203858530857692,3
286,Give Non-Fiction,58,Artist Appliance,0.11484787414830522,4
286,Give Non-Fiction,256,Baby Non-Fiction,0.11015202290310472,5
287,Total Fiction,158,Produce Cycling,0.2173067468400883,1
287,Total Fiction,268,Machine Media,0.1638872951298985,2
287,Total Fiction,109,Health Footwear,0.14120970030991198,3
287,Total Fiction,269,Note Non-Fiction,0.1001958865736239,4
287,Total Fiction,275,Culture Children,0.09761870601839527,5
288,Beyond Media,147,Later Women,0.11695217633781754,1
288,Beyond Media,177,Hour Camping,0.11198947348421545,2
288,Beyond Media,255,Activity Non-Fiction,0.0877540316852035,3
288,Beyond Media,186,Along Fitnes,0.08333333333333331,4
288,Beyond Media,150,Population Kid,0.08297398136450222,5
289,Available Non-Fiction,256,Baby Non-Fiction,0.1809825061715205,1
289,Available Non-Fiction,293,Almost Non-Fiction,0.11917163225479584,2
289,Available Non-Fiction,122,Attorney Men,0.09970960320351537,3
289,Available Non-Fiction,149,Move Kid,0.09790449180128039,4
289,Available Non-Fiction,228,Over Skincare,0.09178441068048931,5
290,Administration Children,281,Citizen Non-Fiction,0.16685830369290805,1
290,Administration Children,207,Impact Haircare,0.11911572250165775,2
290,Administration Children,86,Less Decor,0.10193928585529255,3
290,Administration Children,51,Former Cookware,0.10003126465607105,4
290,Administration Children,218,Month Supplement,0.09760860118037878,5
291,Since Non-Fiction,191,Yeah Camping,0.11669000700233416,1
291,Since Non-Fiction,179,Our Camping,0.10294117647058823,2
291,Since Non-Fiction,119,Reflect Kid,0.10188534162169866,3
291,Since Non-Fiction,87,Property Furniture,0.08661986608440463,4
291,Since Non-Fiction,226,Recognize Skincare,0.08134892168199606,5
292,Store Fiction,76,Cover Furniture,0.1536498534660067,1
292,Store Fiction,44,Walk Camera,0.116325292485775,2
292,Store Fiction,228,Over Skincare,0.11314794771426398,3
292,Store Fiction,237,Against Skincare,0.11165703111126966,4
292,Store Fiction,110,Section Footwear,0.10032098331096906,5
293,Almost Non-Fiction,226,Recognize Skincare,0.13268069440075547,1
293,Almost Non-Fiction,97,Black Appliance,0.12305839742019736,2
293,Almost Non-Fiction,289,Available Non-Fiction,0.11917163225479584,3
293,Almost Non-Fiction,1,Black Camera,0.10787924283421141,4
293,Almost Non-Fiction,75,Wonder Decor,0.10190493307301361,5
294,Owner Non-Fiction,204,Artist Supplement,0.1791635403460257,1
294,Owner Non-Fiction,102,Three Women,0.14834770727423166,2
294,Owner Non-Fiction,111,Situation Men,0.10815406815659187,3
294,Owner Non-Fiction,48,Court Camera,0.09859154929577463,4
294,Owner Non-Fiction,209,Leg Skincare,0.08906544443056494,5
295,Among Media,37,Executive Laptop,0.11226255234242724,1
295,Among Media,131,Spring Kid,0.10642514280235015,2
295,Among Media,256,Baby Non-Fiction,0.10166571355506979,3
295,Among Media,264,Include Non-Fiction,0.09724332766526303,4
295,Among Media,62,Key Furniture,0.09698572899377439,5
296,Question Non-Fiction,108,Word Men,0.13001274187308592,1
296,Question Non-Fiction,177,Hour Camping,0.10721125348377947,2
296,Question Non-Fiction,17,Light Laptop,0.09770401435159617,3
296,Question Non-Fiction,222,Car Supplement,0.08906544443056494,4
296,Question Non-Fiction,190,Over Cycling,0.08370197607657927,5
297,Want Media,176,Where Cycling,0.09867967802605516,1
297,Want Media,273,Ask Children,0.09095085938862486,2
297,Want Media,74,Serve Appliance,0.08755473882299548,3
297,Want Media,196,Information Cycling,0.08515994337054893,4
297,Want Media,132,Set Men,0.07520710469952335,5
298,Wait Media,216,Effort Supplement,0.1516729865061038,1
298,Wait Media,212,Another Personal Care,0.10384339509196215,2
298,Wait Media,145,Unit Men,0.1029796353771106,3
298,Wait Media,258,Difference Fiction,0.09690031662230185,4
298,Wait Media,270,Environmental Non-Fiction,0.09174067674238888,5
299,Know Non-Fiction,21,Right Camera,0.14789374180876608,1
299,Know Non-Fiction,81,Real Furniture,0.09531089965802728,2
299,Know Non-Fiction,158,Produce Cycling,0.08844477175087206,3
299,Know Non-Fiction,117,White Men,0.08783689670053689,4
299,Know Non-Fiction,12,Get Smartphone,0.07867155194709717,5
300,Those Non-Fiction,264,Include Non-Fiction,0.11275665528404907,1
300,Those Non-Fiction,135,Road Women,0.10091360385895382,2
300,Those Non-Fiction,198,Later Cycling,0.0904752274889361,3
300,Those Non-Fiction,109,Health Footwear,0.08626176070580836,4
300,Those Non-Fiction,237,Against Skincare,0.08194002846764309,5
